company_industry,kaggle_arshkon,scraped,share_arshkon,share_scraped,pp_change
"Technology, Information and Internet, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Services for Renewable Energy, and Energy Technology",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Engines and Power Transmission Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Computer Hardware Manufacturing, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Airlines and Aviation, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Aviation and Aerospace Component Manufacturing and IT Services and IT Consulting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Manufacturing, and Motor Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Manufacturing, and Electrical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Chemical Manufacturing, and Motor Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Electrical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Automation Machinery Manufacturing and Robotics Engineering,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Audio and Video Equipment Manufacturing, Technology, Information and Media, and Movies, Videos, and Sound",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Audio and Video Equipment Manufacturing, Data Infrastructure and Analytics, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Information Services, and Law Practice",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, IT System Custom Software Development, and Internet Marketplace Platforms",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Financial Services, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Financial Services, and Funds and Trusts",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Engineering Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Advertising Services, and Health and Human Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Robotics Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Professional Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Non-profit Organizations",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Telecommunications and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Telecommunications and Semiconductor Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Telecommunications and Computer and Network Security,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Travel Arrangements, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Software Development, and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Software Development, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Software Development, and Climate Data and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Restaurants, and Retail",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media, Motor Vehicle Manufacturing, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Architecture and Planning, Design Services, and Civil Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Architecture and Planning and Design Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Software Development, and Computers and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Software Development, and Computer Hardware Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Manufacturing, and Medical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Warehousing and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Automation Machinery Manufacturing, Motor Vehicle Manufacturing, and Motor Vehicle Parts Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage and IT System Design Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Think Tanks,1.0,1.0,0.0002149151085321298,2.2072618916234413e-05,-0.019284248961589538
"Telephone Call Centers, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Technology, Information and Internet, and Computer Networking Products",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Real Estate, and Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Mobile Food Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Information Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Electrical Equipment Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Computers and Electronics Manufacturing, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Computer and Network Security, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Broadcast Media Production and Distribution, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Broadcast Media Production and Distribution, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications, Banking, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Telecommunications and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Aviation and Aerospace Component Manufacturing, and Computers and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing, Automation Machinery Manufacturing, and Motor Vehicle Parts Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Utilities",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Retail Appliances, Electrical, and Electronic Equipment",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Computers and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Automation Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Appliances, Electrical, and Electronics Manufacturing and Audio and Video Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Travel Arrangements and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Travel Arrangements and Hospitality,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Transportation/Trucking/Railroad and Civil Engineering,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage and Wholesale",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage and Staffing and Recruiting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Transportation, Logistics, Supply Chain and Storage and Maritime Transportation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wholesale Metals and Minerals,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wholesale Building Materials and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wholesale Building Materials and Internet Marketplace Platforms,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wellness and Fitness Services, Technology, Information and Media, and Internet Marketplace Platforms",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wellness and Fitness Services and Hospitals and Health Care,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Venture Capital and Private Equity Principals, Financial Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Venture Capital and Private Equity Principals and Investment Banking,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Air, Water, and Waste Program Management",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Agricultural Chemical Manufacturing,2.0,1.0,0.0004298302170642596,2.2072618916234413e-05,-0.04077575981480252
"Advertising Services, Technology, Information and Internet, and Retail",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services, Real Estate, and Marketing Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services, Online Audio and Video Media, and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services, Marketing Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services, Marketing Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Advertising Services, IT Services and IT Consulting, and IT System Testing and Evaluation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Advertising Services and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and IT System Installation and Disposal,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Human Resources Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"IT Services and IT Consulting and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Services for Renewable Energy,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Semiconductor Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Retail Pharmacies,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Retail Apparel and Fashion,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Restaurants,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Real Estate,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Rail Transportation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
IT Services and IT Consulting and Operations Consulting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wireless Services and Telecommunications,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale, Technology, Information and Media, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Wholesale, Parts Distribution, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wholesale Motor Vehicles and Parts and Parts Distribution,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Wood Product Manufacturing,1.0,0.0,0.0002149151085321298,0.0,-0.02149151085321298
Transportation Programs,2.0,0.0,0.0004298302170642596,0.0,-0.04298302170642596
