a,b,n_a,n_b,n_ab,phi,period
go_lang,chef,2105,312,73,0.051516905,2024
go_lang,jenkins,2105,1709,219,0.019473204,2024
go_lang,github_actions,2105,246,91,0.095205694,2024
go_lang,circleci,2105,125,46,0.0671552,2024
go_lang,gitlab_ci,2105,668,114,0.037646923,2024
go_lang,buildkite,2105,8,5,0.03372264,2024
go_lang,travis_ci,2105,25,4,0.0059298296,2024
go_lang,postgresql,2105,1192,208,0.054167118,2024
go_lang,mysql,2105,893,127,0.023702113,2024
go_lang,mongodb,2105,838,101,0.008105404,2024
go_lang,redis,2105,414,89,0.050481673,2024
go_lang,cassandra,2105,250,41,0.02033138,2024
go_lang,dynamodb,2105,344,69,0.03971274,2024
go_lang,snowflake,2105,544,61,0.0018954515,2024
go_lang,bigquery,2105,174,22,0.005437399,2024
go_lang,oracle_db,2105,182,21,0.0021036686,2024
go_lang,sqlite,2105,40,2,-0.0085740965,2024
go_lang,sql_server,2105,1618,100,-0.04545255,2024
go_lang,kafka,2105,1113,203,0.05848994,2024
go_lang,spark,2105,940,125,0.017645052,2024
go_lang,airflow,2105,352,53,0.018318264,2024
go_lang,dbt,2105,113,12,-0.0006072725,2024
go_lang,databricks,2105,377,43,0.0024428265,2024
go_lang,elasticsearch,2105,442,83,0.03884781,2024
go_lang,flink,2105,110,33,0.046460822,2024
go_lang,hadoop,2105,456,55,0.0059627974,2024
go_lang,beam,2105,55,8,0.0063082874,2024
go_lang,tensorflow,2105,312,35,0.0014460724,2024
go_lang,pytorch,2105,300,31,-0.0021474345,2024
go_lang,scikit_learn,2105,112,8,-0.0091233365,2024
go_lang,pandas,2105,157,14,-0.0056608506,2024
go_lang,numpy,2105,132,10,-0.008757467,2024
go_lang,jupyter,2105,42,6,0.0051216898,2024
go_lang,mlflow,2105,49,10,0.015439689,2024
go_lang,xgboost,2105,13,3,0.0101674395,2024
go_lang,keras,2105,43,3,-0.0058946526,2024
go_lang,langchain,2105,30,3,-0.0010961435,2024
go_lang,llamaindex,2105,4,0,-0.005017706,2024
go_lang,rag,2105,25,3,0.0013096044,2024
go_lang,vector_database,2105,19,8,0.031451445,2024
go_lang,pinecone,2105,13,6,0.02938278,2024
go_lang,weaviate,2105,1,0,-0.0025086587,2024
go_lang,chroma,2105,2,0,-0.0035478706,2024
go_lang,hugging_face,2105,19,1,-0.0056411335,2024
go_lang,openai_api,2105,1,1,0.020578152,2024
go_lang,claude_api,2105,0,0,,2024
go_lang,anthropic,2105,8,0,-0.007096841,2024
go_lang,gemini,2105,8,0,-0.007096841,2024
go_lang,prompt_engineering,2105,38,3,-0.00423293,2024
go_lang,fine_tuning,2105,175,21,0.0034783983,2024
go_lang,mcp,2105,21,3,0.0036196162,2024
go_lang,llm,2105,254,41,0.019538986,2024
go_lang,ai_agent,2105,17,2,0.0008556367,2024
go_lang,copilot,2105,18,2,0.00023999474,2024
go_lang,cursor_tool,2105,1,0,-0.0025086587,2024
go_lang,chatgpt,2105,22,5,0.012850939,2024
go_lang,claude_tool,2105,0,0,,2024
go_lang,codex,2105,2,0,-0.0035478706,2024
go_lang,tabnine,2105,0,0,,2024
go_lang,gpt_model,2105,16,3,0.0072832936,2024
go_lang,jest,2105,197,18,-0.005631658,2024
go_lang,pytest,2105,50,5,-0.0014158472,2024
go_lang,selenium,2105,448,35,-0.015097278,2024
go_lang,cypress,2105,154,22,0.009835826,2024
go_lang,playwright,2105,54,9,0.009854143,2024
go_lang,junit,2105,424,39,-0.008017879,2024
go_lang,mocha,2105,71,13,0.0145066045,2024
go_lang,datadog,2105,197,64,0.070417956,2024
go_lang,new_relic,2105,109,33,0.046913207,2024
go_lang,pagerduty,2105,26,7,0.018914381,2024
go_lang,grafana,2105,264,95,0.09487037,2024
go_lang,prometheus,2105,207,83,0.097612575,2024
go_lang,splunk,2105,369,49,0.010804074,2024
go_lang,sentry,2105,32,10,0.026642313,2024
go_lang,agile,2105,5830,728,0.034174245,2024
go_lang,scrum,2105,1819,191,-0.003785047,2024
go_lang,tdd,2105,773,104,0.016952293,2024
go_lang,bdd,2105,217,20,-0.005641696,2024
go_lang,ddd,2105,117,13,0.0006134399,2024
go_lang,microservices,2105,1869,313,0.06174748,2024
go_lang,ci_cd,2105,3795,578,0.069219,2024
go_lang,event_driven,2105,273,36,0.008914952,2024
go_lang,serverless,2105,534,73,0.015170652,2024
rust,c_plus_plus,279,2912,170,0.1552532,2024
rust,c_lang,279,2033,100,0.09997662,2024
rust,c_sharp,279,2471,34,-0.00206238,2024
rust,ruby,279,499,17,0.026839785,2024
rust,kotlin,279,353,13,0.025642514,2024
rust,swift,279,292,14,0.034828845,2024
rust,scala,279,575,14,0.014600097,2024
rust,php,279,447,6,-0.0012633863,2024
rust,r_lang,279,95,1,-0.0022837655,2024
rust,sql,279,5319,38,-0.037478697,2024
rust,bash,279,836,15,0.0063106925,2024
rust,perl,279,340,2,-0.0095579745,2024
rust,elixir,279,23,2,0.02099583,2024
rust,objective_c,279,128,4,0.011532807,2024
rust,react,279,2740,33,-0.00803456,2024
rust,angular,279,2061,8,-0.03046874,2024
rust,vue,279,441,3,-0.009735389,2024
rust,nextjs,279,174,3,0.0022686638,2024
rust,nuxt,279,10,0,-0.0027471976,2024
rust,svelte,279,20,0,-0.0038861278,2024
rust,ember,279,40,0,-0.0054986565,2024
rust,jquery,279,645,1,-0.020019187,2024
rust,nodejs,279,1612,27,0.005935224,2024
rust,express,279,346,5,5.505118e-05,2024
rust,django,279,280,3,-0.0037486327,2024
rust,flask,279,206,0,-0.01253236,2024
rust,fastapi,279,50,0,-0.006149276,2024
rust,spring,279,1624,6,-0.027186148,2024
rust,dot_net,279,2132,8,-0.0314344,2024
rust,rails,279,186,7,0.01919948,2024
rust,laravel,279,88,1,-0.0017228627,2024
rust,graphql,279,421,15,0.026555438,2024
rust,rest_api,279,1757,12,-0.020073067,2024
rust,aws,279,4743,69,0.00069548987,2024
rust,azure,279,3546,34,-0.01912589,2024
rust,gcp,279,1555,33,0.016910026,2024
rust,cloudflare,279,42,19,0.17135508,2024
rust,heroku,279,27,0,-0.00451609,2024
rust,digital_ocean,279,6,1,0.022495177,2024
rust,kubernetes,279,2404,64,0.03860653,2024
rust,docker,279,2240,47,0.019969877,2024
rust,terraform,279,1190,25,0.01418528,2024
rust,ansible,279,873,12,-0.001197071,2024
rust,helm,279,190,5,0.009951916,2024
rust,argocd,279,65,0,-0.007013976,2024
rust,puppet,279,355,4,-0.0035947107,2024
rust,chef,279,312,5,0.00174333,2024
rust,jenkins,279,1709,10,-0.022324596,2024
rust,github_actions,279,246,10,0.024985606,2024
rust,circleci,279,125,4,0.011903273,2024
rust,gitlab_ci,279,668,10,0.00090068823,2024
rust,buildkite,279,8,0,-0.0024570413,2024
rust,travis_ci,279,25,0,-0.0043453844,2024
rust,postgresql,279,1192,22,0.0087131625,2024
rust,mysql,279,893,11,-0.0038455755,2024
rust,mongodb,279,838,8,-0.0086661,2024
rust,redis,279,414,14,0.024080114,2024
rust,cassandra,279,250,5,0.0053722183,2024
rust,dynamodb,279,344,2,-0.009692235,2024
rust,snowflake,279,544,7,-0.0021893894,2024
rust,bigquery,279,174,1,-0.0069159875,2024
rust,oracle_db,279,182,0,-0.011772351,2024
rust,sqlite,279,40,0,-0.0054986565,2024
rust,sql_server,279,1618,7,-0.02553056,2024
rust,kafka,279,1113,22,0.011115951,2024
rust,spark,279,940,12,-0.0031014772,2024
rust,airflow,279,352,6,0.0030181124,2024
rust,dbt,279,113,3,0.007809203,2024
rust,databricks,279,377,4,-0.0044840644,2024
rust,elasticsearch,279,442,8,0.0047419597,2024
rust,flink,279,110,4,0.013929678,2024
rust,hadoop,279,456,6,-0.0016215878,2024
rust,beam,279,55,2,0.009835737,2024
rust,tensorflow,279,312,3,-0.005140443,2024
rust,pytorch,279,300,3,-0.0046341545,2024
rust,scikit_learn,279,112,1,-0.0035034334,2024
rust,pandas,279,157,2,-0.0012619887,2024
rust,numpy,279,132,1,-0.0047458727,2024
rust,jupyter,279,42,2,0.01299577,2024
rust,mlflow,279,49,0,-0.006087315,2024
rust,xgboost,279,13,0,-0.00313253,2024
rust,keras,279,43,1,0.003504967,2024
rust,langchain,279,30,0,-0.004760745,2024
rust,llamaindex,279,4,0,-0.0017372112,2024
rust,rag,279,25,0,-0.0043453844,2024
rust,vector_database,279,19,4,0.051578518,2024
rust,pinecone,279,13,4,0.06379151,2024
rust,weaviate,279,1,0,-0.00086853834,2024
rust,chroma,279,2,0,-0.0012283303,2024
rust,hugging_face,279,19,1,0.010053907,2024
rust,openai_api,279,1,0,-0.00086853834,2024
rust,claude_api,279,0,0,,2024
rust,anthropic,279,8,0,-0.0024570413,2024
rust,gemini,279,8,0,-0.0024570413,2024
rust,prompt_engineering,279,38,0,-0.0053591505,2024
rust,fine_tuning,279,175,4,0.0067755845,2024
rust,mcp,279,21,0,-0.003982199,2024
rust,llm,279,254,7,0.012728641,2024
rust,ai_agent,279,17,1,0.0110498,2024
rust,copilot,279,18,1,0.010533947,2024
rust,cursor_tool,279,1,0,-0.00086853834,2024
rust,chatgpt,279,22,0,-0.004076016,2024
rust,claude_tool,279,0,0,,2024
rust,codex,279,2,0,-0.0012283303,2024
rust,tabnine,279,0,0,,2024
rust,gpt_model,279,16,0,-0.0034754993,2024
rust,jest,279,197,0,-0.012252661,2024
rust,pytest,279,50,0,-0.006149276,2024
rust,selenium,279,448,2,-0.012834069,2024
rust,cypress,279,154,2,-0.0010633215,2024
rust,playwright,279,54,1,0.0018266564,2024
rust,junit,279,424,0,-0.018082824,2024
rust,mocha,279,71,0,-0.0073316935,2024
rust,datadog,279,197,7,0.017976945,2024
rust,new_relic,279,109,4,0.01407649,2024
rust,pagerduty,279,26,0,-0.0044315546,2024
rust,grafana,279,264,15,0.041846473,2024
rust,prometheus,279,207,12,0.038005065,2024
rust,splunk,279,369,6,0.002173038,2024
rust,sentry,279,32,6,0.059098095,2024
rust,agile,279,5830,50,-0.0320842,2024
rust,scrum,279,1819,12,-0.02108919,2024
rust,tdd,279,773,11,-0.00029424124,2024
rust,bdd,279,217,1,-0.00874946,2024
rust,ddd,279,117,0,-0.009422935,2024
rust,microservices,279,1869,23,-0.005749275,2024
rust,ci_cd,279,3795,63,0.009108308,2024
rust,event_driven,279,273,4,0.00025065537,2024
rust,serverless,279,534,9,0.0034646254,2024
c_plus_plus,c_lang,2912,2033,1406,0.5186011,2024
c_plus_plus,c_sharp,2912,2471,590,0.0946325,2024
c_plus_plus,ruby,2912,499,88,0.011844374,2024
c_plus_plus,kotlin,2912,353,40,-0.014106682,2024
c_plus_plus,swift,2912,292,48,0.0048681046,2024
c_plus_plus,scala,2912,575,67,-0.016540496,2024
c_plus_plus,php,2912,447,63,-0.0040338845,2024
c_plus_plus,r_lang,2912,95,15,0.0014878894,2024
c_plus_plus,sql,2912,5319,471,-0.1063332,2024
c_plus_plus,bash,2912,836,165,0.027957838,2024
c_plus_plus,perl,2912,340,112,0.066978686,2024
c_plus_plus,elixir,2912,23,1,-0.010307176,2024
c_plus_plus,objective_c,2912,128,35,0.02809576,2024
c_plus_plus,react,2912,2740,185,-0.09403872,2024
c_plus_plus,angular,2912,2061,114,-0.09172713,2024
c_plus_plus,vue,2912,441,29,-0.03611299,2024
c_plus_plus,nextjs,2912,174,6,-0.03085737,2024
c_plus_plus,nuxt,2912,10,0,-0.00955885,2024
c_plus_plus,svelte,2912,20,0,-0.013521748,2024
c_plus_plus,ember,2912,40,4,-0.006404666,2024
c_plus_plus,jquery,2912,645,30,-0.053906634,2024
c_plus_plus,nodejs,2912,1612,133,-0.05716672,2024
c_plus_plus,express,2912,346,30,-0.024004169,2024
c_plus_plus,django,2912,280,22,-0.024312563,2024
c_plus_plus,flask,2912,206,26,-0.006993026,2024
c_plus_plus,fastapi,2912,50,2,-0.015702806,2024
c_plus_plus,spring,2912,1624,62,-0.09491902,2024
c_plus_plus,dot_net,2912,2132,191,-0.05976022,2024
c_plus_plus,rails,2912,186,22,-0.008827284,2024
c_plus_plus,laravel,2912,88,1,-0.026265474,2024
c_plus_plus,graphql,2912,421,19,-0.043869313,2024
c_plus_plus,rest_api,2912,1757,117,-0.07399216,2024
c_plus_plus,aws,2912,4743,353,-0.1209188,2024
c_plus_plus,azure,2912,3546,263,-0.10086229,2024
c_plus_plus,gcp,2912,1555,147,-0.046114683,2024
c_plus_plus,cloudflare,2912,42,11,0.014553829,2024
c_plus_plus,heroku,2912,27,1,-0.01184203,2024
c_plus_plus,digital_ocean,2912,6,0,-0.0074034887,2024
c_plus_plus,kubernetes,2912,2404,288,-0.03214373,2024
c_plus_plus,docker,2912,2240,322,-0.0066474103,2024
c_plus_plus,terraform,2912,1190,87,-0.055270653,2024
c_plus_plus,ansible,2912,873,86,-0.031492233,2024
c_plus_plus,helm,2912,190,25,-0.0052190186,2024
c_plus_plus,argocd,2912,65,2,-0.01940956,2024
c_plus_plus,puppet,2912,355,35,-0.01977593,2024
c_plus_plus,chef,2912,312,33,-0.01594907,2024
c_plus_plus,jenkins,2912,1709,212,-0.022865335,2024
c_plus_plus,github_actions,2912,246,9,-0.03609211,2024
c_plus_plus,circleci,2912,125,23,0.007594668,2024
c_plus_plus,gitlab_ci,2912,668,125,0.019462558,2024
c_plus_plus,buildkite,2912,8,0,-0.008549254,2024
c_plus_plus,travis_ci,2912,25,10,0.025113702,2024
c_plus_plus,postgresql,2912,1192,118,-0.03677468,2024
c_plus_plus,mysql,2912,893,84,-0.03460288,2024
c_plus_plus,mongodb,2912,838,75,-0.036187336,2024
c_plus_plus,redis,2912,414,44,-0.018210156,2024
c_plus_plus,cassandra,2912,250,41,0.00437675,2024
c_plus_plus,dynamodb,2912,344,16,-0.03905522,2024
c_plus_plus,snowflake,2912,544,41,-0.035648953,2024
c_plus_plus,bigquery,2912,174,6,-0.03085737,2024
c_plus_plus,oracle_db,2912,182,11,-0.024492182,2024
c_plus_plus,sqlite,2912,40,3,-0.009586632,2024
c_plus_plus,sql_server,2912,1618,113,-0.06798248,2024
c_plus_plus,kafka,2912,1113,94,-0.04550075,2024
c_plus_plus,spark,2912,940,72,-0.046585657,2024
c_plus_plus,airflow,2912,352,23,-0.032347616,2024
c_plus_plus,dbt,2912,113,3,-0.026528118,2024
c_plus_plus,databricks,2912,377,11,-0.047754116,2024
c_plus_plus,elasticsearch,2912,442,36,-0.029447125,2024
c_plus_plus,flink,2912,110,11,-0.010640219,2024
c_plus_plus,hadoop,2912,456,51,-0.01671643,2024
c_plus_plus,beam,2912,55,10,0.0047028395,2024
c_plus_plus,tensorflow,2912,312,97,0.057486262,2024
c_plus_plus,pytorch,2912,300,104,0.06890485,2024
c_plus_plus,scikit_learn,2912,112,21,0.0079332935,2024
c_plus_plus,pandas,2912,157,24,0.00064399827,2024
c_plus_plus,numpy,2912,132,25,0.009055969,2024
c_plus_plus,jupyter,2912,42,3,-0.010289699,2024
c_plus_plus,mlflow,2912,49,12,0.013326446,2024
c_plus_plus,xgboost,2912,13,2,0.00025567558,2024
c_plus_plus,keras,2912,43,7,0.0016458202,2024
c_plus_plus,langchain,2912,30,1,-0.012891704,2024
c_plus_plus,llamaindex,2912,4,0,-0.0060446113,2024
c_plus_plus,rag,2912,25,0,-0.015119728,2024
c_plus_plus,vector_database,2912,19,0,-0.01317903,2024
c_plus_plus,pinecone,2912,13,0,-0.010899611,2024
c_plus_plus,weaviate,2912,1,0,-0.0030220717,2024
c_plus_plus,chroma,2912,2,0,-0.004273965,2024
c_plus_plus,hugging_face,2912,19,4,0.0052784723,2024
c_plus_plus,openai_api,2912,1,0,-0.0030220717,2024
c_plus_plus,claude_api,2912,0,0,,2024
c_plus_plus,anthropic,2912,8,0,-0.008549254,2024
c_plus_plus,gemini,2912,8,0,-0.008549254,2024
c_plus_plus,prompt_engineering,2912,38,5,-0.0023248233,2024
c_plus_plus,fine_tuning,2912,175,22,-0.0065735965,2024
c_plus_plus,mcp,2912,21,0,-0.013856026,2024
c_plus_plus,llm,2912,254,36,-0.0027697443,2024
c_plus_plus,ai_agent,2912,17,0,-0.0124654705,2024
c_plus_plus,copilot,2912,18,0,-0.012827194,2024
c_plus_plus,cursor_tool,2912,1,0,-0.0030220717,2024
c_plus_plus,chatgpt,2912,22,2,-0.0056053307,2024
c_plus_plus,claude_tool,2912,0,0,,2024
c_plus_plus,codex,2912,2,0,-0.004273965,2024
c_plus_plus,tabnine,2912,0,0,,2024
c_plus_plus,gpt_model,2912,16,1,-0.0070649604,2024
c_plus_plus,jest,2912,197,3,-0.03831402,2024
c_plus_plus,pytest,2912,50,9,0.004224604,2024
c_plus_plus,selenium,2912,448,19,-0.04645746,2024
c_plus_plus,cypress,2912,154,4,-0.031145984,2024
c_plus_plus,playwright,2912,54,0,-0.022238044,2024
c_plus_plus,junit,2912,424,19,-0.044162482,2024
c_plus_plus,mocha,2912,71,2,-0.020730047,2024
c_plus_plus,datadog,2912,197,15,-0.021037975,2024
c_plus_plus,new_relic,2912,109,6,-0.02005351,2024
c_plus_plus,pagerduty,2912,26,1,-0.0114742415,2024
c_plus_plus,grafana,2912,264,28,-0.014556741,2024
c_plus_plus,prometheus,2912,207,15,-0.022640618,2024
c_plus_plus,splunk,2912,369,17,-0.040648106,2024
c_plus_plus,sentry,2912,32,7,0.007788554,2024
c_plus_plus,agile,2912,5830,792,-0.026567768,2024
c_plus_plus,scrum,2912,1819,254,-0.009622616,2024
c_plus_plus,tdd,2912,773,87,-0.02154634,2024
c_plus_plus,bdd,2912,217,22,-0.014574544,2024
c_plus_plus,ddd,2912,117,6,-0.021601649,2024
c_plus_plus,microservices,2912,1869,131,-0.07335743,2024
c_plus_plus,ci_cd,2912,3795,489,-0.029647285,2024
c_plus_plus,event_driven,2912,273,24,-0.020877564,2024
c_plus_plus,serverless,2912,534,32,-0.04258546,2024
c_lang,c_sharp,2033,2471,346,0.043764416,2024
c_lang,ruby,2033,499,59,0.0070515964,2024
c_lang,kotlin,2033,353,60,0.028905261,2024
c_lang,swift,2033,292,103,0.10002016,2024
c_lang,scala,2033,575,41,-0.0191978,2024
c_lang,php,2033,447,53,0.0068312595,2024
c_lang,r_lang,2033,95,12,0.004894977,2024
c_lang,sql,2033,5319,324,-0.08838701,2024
c_lang,bash,2033,836,111,0.019284107,2024
c_lang,perl,2033,340,74,0.0491498,2024
c_lang,elixir,2033,23,4,0.0077584423,2024
c_lang,objective_c,2033,128,99,0.1778883,2024
c_lang,react,2033,2740,166,-0.05874913,2024
c_lang,angular,2033,2061,106,-0.06024744,2024
c_lang,vue,2033,441,17,-0.033065233,2024
c_lang,nextjs,2033,174,7,-0.020102404,2024
c_lang,nuxt,2033,10,0,-0.007781827,2024
c_lang,svelte,2033,20,0,-0.011008008,2024
c_lang,ember,2033,40,2,-0.008154847,2024
c_lang,jquery,2033,645,45,-0.021301426,2024
c_lang,nodejs,2033,1612,112,-0.034863546,2024
c_lang,express,2033,346,34,-0.002938966,2024
c_lang,django,2033,280,18,-0.016066076,2024
c_lang,flask,2033,206,13,-0.014152644,2024
c_lang,fastapi,2033,50,3,-0.007459966,2024
c_lang,spring,2033,1624,53,-0.07136895,2024
c_lang,dot_net,2033,2132,134,-0.04829851,2024
c_lang,rails,2033,186,19,-0.0008978423,2024
c_lang,laravel,2033,88,2,-0.018121889,2024
c_lang,graphql,2033,421,24,-0.023313101,2024
c_lang,rest_api,2033,1757,87,-0.05711837,2024
c_lang,aws,2033,4743,263,-0.09195505,2024
c_lang,azure,2033,3546,187,-0.080636114,2024
c_lang,gcp,2033,1555,84,-0.049088653,2024
c_lang,cloudflare,2033,42,10,0.02025086,2024
c_lang,heroku,2033,27,4,0.0052662785,2024
c_lang,digital_ocean,2033,6,0,-0.0060271546,2024
c_lang,kubernetes,2033,2404,162,-0.046125747,2024
c_lang,docker,2033,2240,168,-0.03532988,2024
c_lang,terraform,2033,1190,75,-0.034991972,2024
c_lang,ansible,2033,873,71,-0.016739514,2024
c_lang,helm,2033,190,10,-0.016987875,2024
c_lang,argocd,2033,65,3,-0.011130306,2024
c_lang,puppet,2033,355,25,-0.01539013,2024
c_lang,chef,2033,312,21,-0.015711997,2024
c_lang,jenkins,2033,1709,127,-0.031089913,2024
c_lang,github_actions,2033,246,6,-0.029808624,2024
c_lang,circleci,2033,125,10,-0.0065592723,2024
c_lang,gitlab_ci,2033,668,94,0.022058373,2024
c_lang,buildkite,2033,8,1,0.0013300187,2024
c_lang,travis_ci,2033,25,2,-0.0029258048,2024
c_lang,postgresql,2033,1192,109,-0.011280896,2024
c_lang,mysql,2033,893,63,-0.02467149,2024
c_lang,mongodb,2033,838,44,-0.036382135,2024
c_lang,redis,2033,414,31,-0.014496866,2024
c_lang,cassandra,2033,250,17,-0.013783391,2024
c_lang,dynamodb,2033,344,19,-0.021809412,2024
c_lang,snowflake,2033,544,14,-0.043930996,2024
c_lang,bigquery,2033,174,6,-0.02188762,2024
c_lang,oracle_db,2033,182,8,-0.019379616,2024
c_lang,sqlite,2033,40,7,0.010397352,2024
c_lang,sql_server,2033,1618,89,-0.049189862,2024
c_lang,kafka,2033,1113,69,-0.034599736,2024
c_lang,spark,2033,940,48,-0.03970185,2024
c_lang,airflow,2033,352,15,-0.027667403,2024
c_lang,dbt,2033,113,2,-0.021805318,2024
c_lang,databricks,2033,377,17,-0.027512286,2024
c_lang,elasticsearch,2033,442,32,-0.016227132,2024
c_lang,flink,2033,110,13,0.0032637266,2024
c_lang,hadoop,2033,456,30,-0.019836165,2024
c_lang,beam,2033,55,4,-0.005609239,2024
c_lang,tensorflow,2033,312,58,0.033793874,2024
c_lang,pytorch,2033,300,50,0.025257591,2024
c_lang,scikit_learn,2033,112,13,0.0027683398,2024
c_lang,pandas,2033,157,13,-0.006530623,2024
c_lang,numpy,2033,132,11,-0.0058407965,2024
c_lang,jupyter,2033,42,4,-0.001476372,2024
c_lang,mlflow,2033,49,1,-0.013889991,2024
c_lang,xgboost,2033,13,1,-0.002369334,2024
c_lang,keras,2033,43,6,0.0053231516,2024
c_lang,langchain,2033,30,3,-0.00063546957,2024
