period,company_name_canonical,n_postings,mean_pairwise_cosine,median_pairwise_cosine,saturation_flag
2024,Collins Aerospace,71,0.16393465610965513,0.14398900633866452,False
2024,Microsoft,20,0.16158815533523496,0.1517781662510045,False
2024,LinQuest,17,0.16002409719889807,0.13543126849677345,False
2024,SAIC,46,0.1598653775563027,0.12569691630624,False
2024,Vanguard,19,0.158589096973561,0.10076838257272147,False
2024,Fidelity Investments,29,0.15394822126988653,0.10114421399945586,False
2024,CGI,23,0.15370631145193736,0.12680033724054504,False
2024,CodeMonk,25,0.15247192469810178,0.10691860649805335,False
2024,Scientific Research Corporation,21,0.15096205807163457,0.11964835831581307,False
2024,Walmart,172,0.1507662148491861,0.13065014281879983,False
2024,Intuit,17,0.14932648594445505,0.12593121909891564,False
2024,Raytheon,146,0.14918157700939633,0.13115775856541736,False
2024,Bowman Williams,51,0.14903751639138796,0.12876128832720454,False
2024,Open Systems Inc.,17,0.14863784477322758,0.12594489870253678,False
2024,Abbott,55,0.1481249165163106,0.11839874714143128,False
2024,Parsons Corporation,16,0.14735991576073826,0.12652096158278817,False
2024,Stripe,23,0.1434466239037847,0.11035020101399608,False
2024,FIS,59,0.1431845166917236,0.1024250448720832,False
2024,Professional Diversity Network,28,0.14197853969962174,0.10767621138754525,False
2024,Rippling,16,0.14115496692812607,0.09765738892475592,False
2024,AMD,25,0.14099205397787962,0.12023905212389242,False
2024,Allnessjobs,15,0.138757480265447,0.0917669963811837,False
2024,Acclaim Technical Services,22,0.13839491419712563,0.12207021353772753,False
2024,ASRC Federal,18,0.13814570809908042,0.10434758671477408,False
2024,Snowflake,38,0.1381408125182294,0.12061352579516008,False
2024,maven,16,0.13746314300906898,0.10498227642225282,False
2024,Belcan,21,0.1352152804004648,0.09581061206823094,False
2024,"BAE Systems, Inc.",52,0.13386703885847512,0.11024466163356189,False
2024,Amazon,169,0.1332021078444019,0.11431358075444148,False
2024,EVONA,25,0.12941867131436363,0.08734990820621108,False
2024,"Pinnacle Group, Inc.",15,0.12854846746840864,0.08286288084297601,False
2024,"Mission Technologies, a division of HII",68,0.12753481392823052,0.10697344634377148,False
2024,Goldman Sachs,35,0.12460839073564521,0.113431981043979,False
2024,Open Systems Technologies,19,0.12182519362542588,0.07274394903927721,False
2024,Northrop Grumman,309,0.12125892661526785,0.10196242580805753,False
2024,Schneider Electric,35,0.12100310093685618,0.0870587736556403,False
2024,Cloudflare,26,0.12072389133313446,0.1150686432705429,False
2024,Lever Middleware Test Company 2,16,0.12032179024716809,0.07380137586735677,False
2024,Leidos,69,0.12005701987417657,0.09974013929660293,False
2024,Amazon Web Services (AWS),107,0.11970135998424668,0.10787423950615437,False
