source,period,seniority_3level,n,tech,category,share
kaggle_asaniczka,2024-01,senior,11015,redshift,data,0.02097140263277349
kaggle_asaniczka,2024-01,senior,11015,aws,cloud_devops,0.2830685428960508
kaggle_asaniczka,2024-01,senior,11015,azure,cloud_devops,0.026781661370857923
kaggle_asaniczka,2024-01,senior,11015,gcp,cloud_devops,0.08561053109396277
kaggle_asaniczka,2024-01,senior,11015,kubernetes,cloud_devops,0.14561960962324103
kaggle_asaniczka,2024-01,senior,11015,docker,cloud_devops,0.0129822968679074
kaggle_asaniczka,2024-01,senior,11015,terraform,cloud_devops,0.007535179300953245
kaggle_asaniczka,2024-01,senior,11015,ansible,cloud_devops,0.003631411711302769
kaggle_asaniczka,2024-01,senior,11015,helm,cloud_devops,0.0009986382206082615
kaggle_asaniczka,2024-01,senior,11015,jenkins,cloud_devops,0.009532455742169769
kaggle_asaniczka,2024-01,senior,11015,github_actions,cloud_devops,0.00027235587834770767
kaggle_asaniczka,2024-01,senior,11015,gitlab_ci,cloud_devops,0.0
kaggle_asaniczka,2024-01,senior,11015,circleci,cloud_devops,0.0011802088061733998
kaggle_asaniczka,2024-01,senior,11015,argo_cd,cloud_devops,0.003631411711302769
kaggle_asaniczka,2024-01,senior,11015,openshift,cloud_devops,0.011075805719473445
kaggle_asaniczka,2024-01,senior,11015,nomad,cloud_devops,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,prometheus,cloud_devops,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,grafana,cloud_devops,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,datadog,cloud_devops,0.000817067635043123
kaggle_asaniczka,2024-01,senior,11015,new_relic,cloud_devops,0.0
kaggle_asaniczka,2024-01,senior,11015,splunk,cloud_devops,0.016886064457557876
kaggle_asaniczka,2024-01,senior,11015,opentelemetry,cloud_devops,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,linux,cloud_devops,0.04448479346345892
kaggle_asaniczka,2024-01,senior,11015,bash,cloud_devops,0.005991829323649569
kaggle_asaniczka,2024-01,senior,11015,git,cloud_devops,0.016613708579210167
kaggle_asaniczka,2024-01,senior,11015,serverless,cloud_devops,0.019246482069904675
kaggle_asaniczka,2024-01,senior,11015,cloudformation,cloud_devops,0.01842941443486155
kaggle_asaniczka,2024-01,senior,11015,pulumi,cloud_devops,0.00036314117113027687
kaggle_asaniczka,2024-01,senior,11015,junit,method_testing,0.021425329096686336
kaggle_asaniczka,2024-01,senior,11015,pytest,method_testing,0.0021788470267816613
kaggle_asaniczka,2024-01,senior,11015,jest,method_testing,0.007172038129822969
kaggle_asaniczka,2024-01,senior,11015,mocha,method_testing,0.0027235587834770767
kaggle_asaniczka,2024-01,senior,11015,chai,method_testing,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,selenium,method_testing,0.01861098502042669
kaggle_asaniczka,2024-01,senior,11015,cypress,method_testing,0.0009986382206082615
kaggle_asaniczka,2024-01,senior,11015,playwright,method_testing,0.0013617793917385383
kaggle_asaniczka,2024-01,senior,11015,tdd,method_testing,0.020699046754425784
kaggle_asaniczka,2024-01,senior,11015,agile,method_testing,0.030776214253290968
kaggle_asaniczka,2024-01,senior,11015,scrum,method_testing,0.09650476622787109
kaggle_asaniczka,2024-01,senior,11015,kanban,method_testing,0.014162505674080799
kaggle_asaniczka,2024-01,senior,11015,ci_cd,method_testing,0.1259192010894235
kaggle_asaniczka,2024-01,senior,11015,code_review,method_testing,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,pair_programming,method_testing,0.0
kaggle_asaniczka,2024-01,senior,11015,unit_testing,method_testing,0.0
kaggle_asaniczka,2024-01,senior,11015,integration_testing,method_testing,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,bdd,method_testing,0.009532455742169769
kaggle_asaniczka,2024-01,senior,11015,qa,method_testing,0.04330458465728552
kaggle_asaniczka,2024-01,senior,11015,machine_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,senior,11015,deep_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,senior,11015,data_science,ai_domain,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,statistics,ai_domain,0.0011802088061733998
kaggle_asaniczka,2024-01,senior,11015,nlp,ai_domain,0.0019064911484339537
kaggle_asaniczka,2024-01,senior,11015,computer_vision,ai_domain,0.0
kaggle_asaniczka,2024-01,senior,11015,generative_ai,ai_domain,0.008170676350431231
kaggle_asaniczka,2024-01,senior,11015,tensorflow,ai_domain,0.01507035860190649
kaggle_asaniczka,2024-01,senior,11015,pytorch,ai_domain,0.013163867453472538
kaggle_asaniczka,2024-01,senior,11015,scikit_learn,ai_domain,0.004811620517476169
kaggle_asaniczka,2024-01,senior,11015,pandas,ai_domain,0.006173399909214707
kaggle_asaniczka,2024-01,senior,11015,numpy,ai_domain,0.004902405810258738
kaggle_asaniczka,2024-01,senior,11015,jupyter,ai_domain,0.0023604176123467996
kaggle_asaniczka,2024-01,senior,11015,xgboost,ai_domain,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,lightgbm,ai_domain,0.0
kaggle_asaniczka,2024-01,senior,11015,catboost,ai_domain,0.0
kaggle_asaniczka,2024-01,senior,11015,mlflow,ai_domain,0.001634135270086246
kaggle_asaniczka,2024-01,senior,11015,kubeflow,ai_domain,0.0009078529278256923
kaggle_asaniczka,2024-01,senior,11015,ray,ai_domain,0.0011802088061733998
kaggle_asaniczka,2024-01,senior,11015,hugging_face,ai_domain,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,openai_api,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,anthropic_api,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,claude_api,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,gemini_api,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,langchain,ai_tool,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,langgraph,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,llamaindex,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,rag,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,vector_db,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,pinecone,ai_tool,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,weaviate,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,chroma,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,milvus,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,faiss,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,prompt_engineering,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,fine_tuning,ai_tool,0.0039037675896504767
kaggle_asaniczka,2024-01,senior,11015,mcp,ai_tool,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,llm,ai_tool,0.008443032228778938
kaggle_asaniczka,2024-01,senior,11015,copilot,ai_tool,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,cursor,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,chatgpt,ai_tool,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,claude,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,gemini,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,codex,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,agent,ai_tool,0.0023604176123467996
kaggle_asaniczka,2024-01,unknown,6948,python,language,0.03439838802533103
kaggle_asaniczka,2024-01,unknown,6948,java,language,0.03914795624640184
kaggle_asaniczka,2024-01,unknown,6948,javascript,language,0.17443868739205526
kaggle_asaniczka,2024-01,unknown,6948,typescript,language,0.05569948186528497
kaggle_asaniczka,2024-01,unknown,6948,go,language,0.05728267127230858
kaggle_asaniczka,2024-01,unknown,6948,rust,language,0.0020149683362118594
kaggle_asaniczka,2024-01,unknown,6948,c_plus_plus,language,0.13644214162348878
kaggle_asaniczka,2024-01,unknown,6948,c_sharp,language,0.12867012089810018
kaggle_asaniczka,2024-01,unknown,6948,ruby,language,0.0031663788140472078
kaggle_asaniczka,2024-01,unknown,6948,kotlin,language,0.013385146804835924
kaggle_asaniczka,2024-01,unknown,6948,swift,language,0.002302820955670697
kaggle_asaniczka,2024-01,unknown,6948,scala,language,0.01957397812320092
kaggle_asaniczka,2024-01,unknown,6948,php,language,0.0028785261945883708
kaggle_asaniczka,2024-01,unknown,6948,perl,language,0.017271157167530225
kaggle_asaniczka,2024-01,unknown,6948,dart,language,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,lua,language,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,haskell,language,0.0
kaggle_asaniczka,2024-01,unknown,6948,clojure,language,0.0005757052389176742
kaggle_asaniczka,2024-01,unknown,6948,elixir,language,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,erlang,language,0.0
kaggle_asaniczka,2024-01,unknown,6948,julia,language,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,matlab,language,0.02274035693724813
kaggle_asaniczka,2024-01,unknown,6948,r_language,language,0.03842832469775475
kaggle_asaniczka,2024-01,unknown,6948,html,other,0.08981001727115717
kaggle_asaniczka,2024-01,unknown,6948,css,other,0.020293609671848015
kaggle_asaniczka,2024-01,unknown,6948,sass,other,0.009355210132412205
kaggle_asaniczka,2024-01,unknown,6948,less,other,0.002734599884858952
kaggle_asaniczka,2024-01,unknown,6948,react,frontend,0.029217040875071962
kaggle_asaniczka,2024-01,unknown,6948,react_native,frontend,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,angular,frontend,0.08563615428900404
kaggle_asaniczka,2024-01,unknown,6948,vue,frontend,0.010506620610247553
kaggle_asaniczka,2024-01,unknown,6948,nextjs,frontend,0.007340241796200345
kaggle_asaniczka,2024-01,unknown,6948,svelte,frontend,0.0011514104778353484
kaggle_asaniczka,2024-01,unknown,6948,redux,frontend,0.0028785261945883708
kaggle_asaniczka,2024-01,unknown,6948,webpack,frontend,0.008059873344847437
kaggle_asaniczka,2024-01,unknown,6948,vite,frontend,0.0004317789291882556
kaggle_asaniczka,2024-01,unknown,6948,storybook,frontend,0.0008635578583765112
kaggle_asaniczka,2024-01,unknown,6948,tailwind,frontend,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,bootstrap,frontend,0.020149683362118594
kaggle_asaniczka,2024-01,unknown,6948,material_ui,frontend,0.0
kaggle_asaniczka,2024-01,unknown,6948,nodejs,backend,0.048791018998272886
kaggle_asaniczka,2024-01,unknown,6948,express,backend,0.0015831894070236039
kaggle_asaniczka,2024-01,unknown,6948,nestjs,backend,0.0008635578583765112
kaggle_asaniczka,2024-01,unknown,6948,django,backend,0.009211283822682787
kaggle_asaniczka,2024-01,unknown,6948,django_rest_framework,backend,0.0
kaggle_asaniczka,2024-01,unknown,6948,flask,backend,0.009211283822682787
kaggle_asaniczka,2024-01,unknown,6948,spring,backend,0.00877950489349453
kaggle_asaniczka,2024-01,unknown,6948,spring_boot,backend,0.0
kaggle_asaniczka,2024-01,unknown,6948,dotnet,backend,0.01683937823834197
kaggle_asaniczka,2024-01,unknown,6948,aspnet,backend,0.025187104202648244
kaggle_asaniczka,2024-01,unknown,6948,rails,backend,0.0017271157167530224
kaggle_asaniczka,2024-01,unknown,6948,laravel,backend,0.003742084052964882
kaggle_asaniczka,2024-01,unknown,6948,fastapi,backend,0.0014392630972941854
kaggle_asaniczka,2024-01,unknown,6948,phoenix,backend,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,tornado,backend,0.0
kaggle_asaniczka,2024-01,unknown,6948,bottle,backend,0.0
kaggle_asaniczka,2024-01,unknown,6948,grpc,backend,0.0033103051237766265
kaggle_asaniczka,2024-01,unknown,6948,graphql,backend,0.014248704663212436
kaggle_asaniczka,2024-01,unknown,6948,rest_api,backend,0.00791594703511802
kaggle_asaniczka,2024-01,unknown,6948,microservices,backend,0.05411629245826137
kaggle_asaniczka,2024-01,unknown,6948,event_driven,backend,0.0
kaggle_asaniczka,2024-01,unknown,6948,oauth,backend,0.011658031088082901
kaggle_asaniczka,2024-01,unknown,6948,sql,data,0.2651122625215889
kaggle_asaniczka,2024-01,unknown,6948,postgresql,data,0.04951065054691998
kaggle_asaniczka,2024-01,unknown,6948,mysql,data,0.04231433506044905
kaggle_asaniczka,2024-01,unknown,6948,sqlite,data,0.001871042026482441
kaggle_asaniczka,2024-01,unknown,6948,mongodb,data,0.0025906735751295338
kaggle_asaniczka,2024-01,unknown,6948,redis,data,0.0005757052389176742
kaggle_asaniczka,2024-01,unknown,6948,cassandra,data,0.009211283822682787
kaggle_asaniczka,2024-01,unknown,6948,kafka,data,0.04404145077720207
kaggle_asaniczka,2024-01,unknown,6948,spark,data,0.005469199769717904
kaggle_asaniczka,2024-01,unknown,6948,hadoop,data,0.023172135866436384
kaggle_asaniczka,2024-01,unknown,6948,hive,data,0.0015831894070236039
kaggle_asaniczka,2024-01,unknown,6948,presto,data,0.0007196315486470927
kaggle_asaniczka,2024-01,unknown,6948,trino,data,0.0010074841681059297
kaggle_asaniczka,2024-01,unknown,6948,snowflake,data,0.0034542314335060447
kaggle_asaniczka,2024-01,unknown,6948,databricks,data,0.0010074841681059297
kaggle_asaniczka,2024-01,unknown,6948,dbt,data,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,elasticsearch,data,0.013241220495106506
kaggle_asaniczka,2024-01,unknown,6948,airflow,data,0.01568796776050662
kaggle_asaniczka,2024-01,unknown,6948,luigi,data,0.0012953367875647669
kaggle_asaniczka,2024-01,unknown,6948,airbyte,data,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,delta_lake,data,0.0
kaggle_asaniczka,2024-01,unknown,6948,tableau,data,0.015975820379965457
kaggle_asaniczka,2024-01,unknown,6948,powerbi,data,0.0
kaggle_asaniczka,2024-01,unknown,6948,looker,data,0.002158894645941278
kaggle_asaniczka,2024-01,unknown,6948,superset,data,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,metabase,data,0.0
kaggle_asaniczka,2024-01,unknown,6948,bigquery,data,0.004461715601611974
kaggle_asaniczka,2024-01,unknown,6948,redshift,data,0.01367299942429476
kaggle_asaniczka,2024-01,unknown,6948,aws,cloud_devops,0.21373056994818654
kaggle_asaniczka,2024-01,unknown,6948,azure,cloud_devops,0.02259643062751871
kaggle_asaniczka,2024-01,unknown,6948,gcp,cloud_devops,0.04173862982153138
kaggle_asaniczka,2024-01,unknown,6948,kubernetes,cloud_devops,0.1040587219343696
kaggle_asaniczka,2024-01,unknown,6948,docker,cloud_devops,0.008203799654576857
kaggle_asaniczka,2024-01,unknown,6948,terraform,cloud_devops,0.00791594703511802
kaggle_asaniczka,2024-01,unknown,6948,ansible,cloud_devops,0.005037420840529648
kaggle_asaniczka,2024-01,unknown,6948,helm,cloud_devops,0.0004317789291882556
kaggle_asaniczka,2024-01,unknown,6948,jenkins,cloud_devops,0.00877950489349453
kaggle_asaniczka,2024-01,unknown,6948,github_actions,cloud_devops,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,gitlab_ci,cloud_devops,0.0
kaggle_asaniczka,2024-01,unknown,6948,circleci,cloud_devops,0.0
kaggle_asaniczka,2024-01,unknown,6948,argo_cd,cloud_devops,0.001871042026482441
kaggle_asaniczka,2024-01,unknown,6948,openshift,cloud_devops,0.02144502014968336
kaggle_asaniczka,2024-01,unknown,6948,nomad,cloud_devops,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,prometheus,cloud_devops,0.001871042026482441
kaggle_asaniczka,2024-01,unknown,6948,grafana,cloud_devops,0.0014392630972941854
kaggle_asaniczka,2024-01,unknown,6948,datadog,cloud_devops,0.0008635578583765112
kaggle_asaniczka,2024-01,unknown,6948,new_relic,cloud_devops,0.0
kaggle_asaniczka,2024-01,unknown,6948,splunk,cloud_devops,0.01770293609671848
kaggle_asaniczka,2024-01,unknown,6948,opentelemetry,cloud_devops,0.0004317789291882556
kaggle_asaniczka,2024-01,unknown,6948,linux,cloud_devops,0.03367875647668394
kaggle_asaniczka,2024-01,unknown,6948,bash,cloud_devops,0.0051813471502590676
kaggle_asaniczka,2024-01,unknown,6948,git,cloud_devops,0.021301093839953943
kaggle_asaniczka,2024-01,unknown,6948,serverless,cloud_devops,0.01180195739781232
kaggle_asaniczka,2024-01,unknown,6948,cloudformation,cloud_devops,0.01280944156591825
kaggle_asaniczka,2024-01,unknown,6948,pulumi,cloud_devops,0.0
kaggle_asaniczka,2024-01,unknown,6948,junit,method_testing,0.02086931491076569
kaggle_asaniczka,2024-01,unknown,6948,pytest,method_testing,0.002158894645941278
kaggle_asaniczka,2024-01,unknown,6948,jest,method_testing,0.00877950489349453
kaggle_asaniczka,2024-01,unknown,6948,mocha,method_testing,0.0030224525043177895
kaggle_asaniczka,2024-01,unknown,6948,chai,method_testing,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,selenium,method_testing,0.027058146229130685
kaggle_asaniczka,2024-01,unknown,6948,cypress,method_testing,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,playwright,method_testing,0.0020149683362118594
kaggle_asaniczka,2024-01,unknown,6948,tdd,method_testing,0.01367299942429476
kaggle_asaniczka,2024-01,unknown,6948,agile,method_testing,0.027202072538860103
kaggle_asaniczka,2024-01,unknown,6948,scrum,method_testing,0.07858376511226252
kaggle_asaniczka,2024-01,unknown,6948,kanban,method_testing,0.011082325849165228
kaggle_asaniczka,2024-01,unknown,6948,ci_cd,method_testing,0.10837651122625216
kaggle_asaniczka,2024-01,unknown,6948,code_review,method_testing,0.0
kaggle_asaniczka,2024-01,unknown,6948,pair_programming,method_testing,0.0
kaggle_asaniczka,2024-01,unknown,6948,unit_testing,method_testing,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,integration_testing,method_testing,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,bdd,method_testing,0.009643062751871042
kaggle_asaniczka,2024-01,unknown,6948,qa,method_testing,0.04548071387449626
kaggle_asaniczka,2024-01,unknown,6948,machine_learning,ai_domain,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,deep_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,unknown,6948,data_science,ai_domain,0.0
kaggle_asaniczka,2024-01,unknown,6948,statistics,ai_domain,0.0015831894070236039
kaggle_asaniczka,2024-01,unknown,6948,nlp,ai_domain,0.0008635578583765112
kaggle_asaniczka,2024-01,unknown,6948,computer_vision,ai_domain,0.0
kaggle_asaniczka,2024-01,unknown,6948,generative_ai,ai_domain,0.007772020725388601
kaggle_asaniczka,2024-01,unknown,6948,tensorflow,ai_domain,0.014824409902130109
kaggle_asaniczka,2024-01,unknown,6948,pytorch,ai_domain,0.014392630972941854
kaggle_asaniczka,2024-01,unknown,6948,scikit_learn,ai_domain,0.006044905008635579
kaggle_asaniczka,2024-01,unknown,6948,pandas,ai_domain,0.007340241796200345
kaggle_asaniczka,2024-01,unknown,6948,numpy,ai_domain,0.006044905008635579
kaggle_asaniczka,2024-01,unknown,6948,jupyter,ai_domain,0.0015831894070236039
kaggle_asaniczka,2024-01,unknown,6948,xgboost,ai_domain,0.0005757052389176742
kaggle_asaniczka,2024-01,unknown,6948,lightgbm,ai_domain,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,catboost,ai_domain,0.0
kaggle_asaniczka,2024-01,unknown,6948,mlflow,ai_domain,0.0010074841681059297
kaggle_asaniczka,2024-01,unknown,6948,kubeflow,ai_domain,0.0025906735751295338
kaggle_asaniczka,2024-01,unknown,6948,ray,ai_domain,0.0007196315486470927
kaggle_asaniczka,2024-01,unknown,6948,hugging_face,ai_domain,0.0
kaggle_asaniczka,2024-01,unknown,6948,openai_api,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,anthropic_api,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,claude_api,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,gemini_api,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,langchain,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,langgraph,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,llamaindex,ai_tool,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,rag,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,vector_db,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,pinecone,ai_tool,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,weaviate,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,chroma,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,milvus,ai_tool,0.00014392630972941855
kaggle_asaniczka,2024-01,unknown,6948,faiss,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,prompt_engineering,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,fine_tuning,ai_tool,0.0028785261945883708
kaggle_asaniczka,2024-01,unknown,6948,mcp,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,llm,ai_tool,0.008491652274035694
kaggle_asaniczka,2024-01,unknown,6948,copilot,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,cursor,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,chatgpt,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,claude,ai_tool,0.0002878526194588371
kaggle_asaniczka,2024-01,unknown,6948,gemini,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,codex,ai_tool,0.0
kaggle_asaniczka,2024-01,unknown,6948,agent,ai_tool,0.003742084052964882
scraped,2026-03,junior,664,python,language,0.09337349397590361
scraped,2026-03,junior,664,java,language,0.07680722891566265
scraped,2026-03,junior,664,javascript,language,0.24397590361445784
scraped,2026-03,junior,664,typescript,language,0.11897590361445783
scraped,2026-03,junior,664,go,language,0.17620481927710843
scraped,2026-03,junior,664,rust,language,0.004518072289156626
scraped,2026-03,junior,664,c_plus_plus,language,0.0
scraped,2026-03,junior,664,c_sharp,language,0.15512048192771086
scraped,2026-03,junior,664,ruby,language,0.0030120481927710845
scraped,2026-03,junior,664,kotlin,language,0.02710843373493976
scraped,2026-03,junior,664,swift,language,0.006024096385542169
scraped,2026-03,junior,664,scala,language,0.0286144578313253
scraped,2026-03,junior,664,php,language,0.0
scraped,2026-03,junior,664,perl,language,0.006024096385542169
scraped,2026-03,junior,664,dart,language,0.0
scraped,2026-03,junior,664,lua,language,0.0
scraped,2026-03,junior,664,haskell,language,0.0
scraped,2026-03,junior,664,clojure,language,0.0
scraped,2026-03,junior,664,elixir,language,0.0
scraped,2026-03,junior,664,erlang,language,0.0
scraped,2026-03,junior,664,julia,language,0.0
scraped,2026-03,junior,664,matlab,language,0.016566265060240965
scraped,2026-03,junior,664,r_language,language,0.06927710843373494
scraped,2026-03,junior,664,html,other,0.07530120481927711
scraped,2026-03,junior,664,css,other,0.009036144578313253
scraped,2026-03,junior,664,sass,other,0.0015060240963855422
scraped,2026-03,junior,664,less,other,0.0030120481927710845
scraped,2026-03,junior,664,react,frontend,0.03313253012048193
scraped,2026-03,junior,664,react_native,frontend,0.0
scraped,2026-03,junior,664,angular,frontend,0.07530120481927711
scraped,2026-03,junior,664,vue,frontend,0.015060240963855422
scraped,2026-03,junior,664,nextjs,frontend,0.015060240963855422
scraped,2026-03,junior,664,svelte,frontend,0.0030120481927710845
scraped,2026-03,junior,664,redux,frontend,0.004518072289156626
scraped,2026-03,junior,664,webpack,frontend,0.0030120481927710845
scraped,2026-03,junior,664,vite,frontend,0.004518072289156626
scraped,2026-03,junior,664,storybook,frontend,0.0
scraped,2026-03,junior,664,tailwind,frontend,0.0
scraped,2026-03,junior,664,bootstrap,frontend,0.007530120481927711
scraped,2026-03,junior,664,material_ui,frontend,0.0
scraped,2026-03,junior,664,nodejs,backend,0.04819277108433735
scraped,2026-03,junior,664,express,backend,0.0030120481927710845
scraped,2026-03,junior,664,nestjs,backend,0.0015060240963855422
scraped,2026-03,junior,664,django,backend,0.012048192771084338
scraped,2026-03,junior,664,django_rest_framework,backend,0.0
scraped,2026-03,junior,664,flask,backend,0.009036144578313253
scraped,2026-03,junior,664,spring,backend,0.012048192771084338
scraped,2026-03,junior,664,spring_boot,backend,0.0
scraped,2026-03,junior,664,dotnet,backend,0.007530120481927711
scraped,2026-03,junior,664,aspnet,backend,0.01957831325301205
scraped,2026-03,junior,664,rails,backend,0.0015060240963855422
scraped,2026-03,junior,664,laravel,backend,0.0015060240963855422
scraped,2026-03,junior,664,fastapi,backend,0.007530120481927711
scraped,2026-03,junior,664,phoenix,backend,0.0
scraped,2026-03,junior,664,tornado,backend,0.0
scraped,2026-03,junior,664,bottle,backend,0.0
scraped,2026-03,junior,664,grpc,backend,0.007530120481927711
scraped,2026-03,junior,664,graphql,backend,0.01355421686746988
scraped,2026-03,junior,664,rest_api,backend,0.015060240963855422
scraped,2026-03,junior,664,microservices,backend,0.05572289156626506
scraped,2026-03,junior,664,event_driven,backend,0.0
scraped,2026-03,junior,664,oauth,backend,0.012048192771084338
scraped,2026-03,junior,664,sql,data,0.2635542168674699
scraped,2026-03,junior,664,postgresql,data,0.08433734939759036
scraped,2026-03,junior,664,mysql,data,0.0677710843373494
scraped,2026-03,junior,664,sqlite,data,0.0
scraped,2026-03,junior,664,mongodb,data,0.0
scraped,2026-03,junior,664,redis,data,0.006024096385542169
scraped,2026-03,junior,664,cassandra,data,0.006024096385542169
scraped,2026-03,junior,664,kafka,data,0.03313253012048193
scraped,2026-03,junior,664,spark,data,0.006024096385542169
scraped,2026-03,junior,664,hadoop,data,0.030120481927710843
scraped,2026-03,junior,664,hive,data,0.006024096385542169
scraped,2026-03,junior,664,presto,data,0.0
scraped,2026-03,junior,664,trino,data,0.0015060240963855422
scraped,2026-03,junior,664,snowflake,data,0.006024096385542169
scraped,2026-03,junior,664,databricks,data,0.0
scraped,2026-03,junior,664,dbt,data,0.0
scraped,2026-03,junior,664,elasticsearch,data,0.02108433734939759
scraped,2026-03,junior,664,airflow,data,0.018072289156626505
scraped,2026-03,junior,664,luigi,data,0.0
scraped,2026-03,junior,664,airbyte,data,0.0
scraped,2026-03,junior,664,delta_lake,data,0.0
scraped,2026-03,junior,664,tableau,data,0.015060240963855422
scraped,2026-03,junior,664,powerbi,data,0.0
scraped,2026-03,junior,664,looker,data,0.0030120481927710845
scraped,2026-03,junior,664,superset,data,0.0
scraped,2026-03,junior,664,metabase,data,0.0
scraped,2026-03,junior,664,bigquery,data,0.006024096385542169
scraped,2026-03,junior,664,redshift,data,0.007530120481927711
scraped,2026-03,junior,664,aws,cloud_devops,0.22740963855421686
scraped,2026-03,junior,664,azure,cloud_devops,0.025602409638554216
scraped,2026-03,junior,664,gcp,cloud_devops,0.07530120481927711
scraped,2026-03,junior,664,kubernetes,cloud_devops,0.1430722891566265
scraped,2026-03,junior,664,docker,cloud_devops,0.012048192771084338
scraped,2026-03,junior,664,terraform,cloud_devops,0.006024096385542169
scraped,2026-03,junior,664,ansible,cloud_devops,0.004518072289156626
scraped,2026-03,junior,664,helm,cloud_devops,0.0015060240963855422
scraped,2026-03,junior,664,jenkins,cloud_devops,0.0015060240963855422
scraped,2026-03,junior,664,github_actions,cloud_devops,0.0
scraped,2026-03,junior,664,gitlab_ci,cloud_devops,0.0
scraped,2026-03,junior,664,circleci,cloud_devops,0.0
scraped,2026-03,junior,664,argo_cd,cloud_devops,0.007530120481927711
scraped,2026-03,junior,664,openshift,cloud_devops,0.009036144578313253
scraped,2026-03,junior,664,nomad,cloud_devops,0.0
