representation,query_uid,query_period,neighbor_uid,neighbor_source,neighbor_period,neighbor_seniority_3level,rank,cosine_distance,cosine_similarity
tfidf,linkedin_li-4391667822,2026-03,asaniczka_dbf1d791261acb05,kaggle_asaniczka,2024-01,senior,3,0.35745838679634656,0.6425416132036534
tfidf,linkedin_li-4391667822,2026-03,asaniczka_0e801f4eaf36e87f,kaggle_asaniczka,2024-01,senior,4,0.36318775239311285,0.6368122476068871
tfidf,linkedin_li-4391667822,2026-03,asaniczka_d834f2ab01a62b23,kaggle_asaniczka,2024-01,senior,5,0.36567495452412835,0.6343250454758717
tfidf,linkedin_li-4391675697,2026-03,asaniczka_aa615418debd4768,kaggle_asaniczka,2024-01,unknown,1,0.3048128989488106,0.6951871010511894
tfidf,linkedin_li-4391675697,2026-03,asaniczka_334c574647e3f5b3,kaggle_asaniczka,2024-01,unknown,2,0.3139803249322132,0.6860196750677868
tfidf,linkedin_li-4391675697,2026-03,asaniczka_24eaba2a1f58211c,kaggle_asaniczka,2024-01,senior,3,0.3226146668292871,0.6773853331707129
tfidf,linkedin_li-4391675697,2026-03,asaniczka_07f29ab7c42c4183,kaggle_asaniczka,2024-01,unknown,4,0.3313969464290063,0.6686030535709937
tfidf,linkedin_li-4391675697,2026-03,asaniczka_e4fde585b9fd3837,kaggle_asaniczka,2024-01,unknown,5,0.33365240113608285,0.6663475988639171
tfidf,linkedin_li-4391710945,2026-03,asaniczka_9832dfefb5839fa6,kaggle_asaniczka,2024-01,unknown,1,0.3071364915076341,0.6928635084923659
tfidf,linkedin_li-4391710945,2026-03,asaniczka_9614e0fd3dec5b72,kaggle_asaniczka,2024-01,unknown,2,0.3630392510585704,0.6369607489414296
tfidf,linkedin_li-4391710945,2026-03,asaniczka_fd63ba5636a7e2c8,kaggle_asaniczka,2024-01,senior,3,0.3652886200516172,0.6347113799483828
tfidf,linkedin_li-4391710945,2026-03,arshkon_3887880341,kaggle_arshkon,2024-04,unknown,4,0.37092584682938734,0.6290741531706127
tfidf,linkedin_li-4391710945,2026-03,arshkon_3905287203,kaggle_arshkon,2024-04,senior,5,0.3715119340679516,0.6284880659320484
tfidf,linkedin_li-4391765641,2026-03,asaniczka_0d91bda79b602f04,kaggle_asaniczka,2024-01,senior,1,0.3008474806644068,0.6991525193355932
tfidf,linkedin_li-4391765641,2026-03,arshkon_3894952667,kaggle_arshkon,2024-04,unknown,2,0.3083165601770488,0.6916834398229512
tfidf,linkedin_li-4391765641,2026-03,asaniczka_42294c0a8a0184f1,kaggle_asaniczka,2024-01,senior,3,0.34863675998164045,0.6513632400183595
tfidf,linkedin_li-4391765641,2026-03,asaniczka_72b692e3df283201,kaggle_asaniczka,2024-01,senior,4,0.3706850892201964,0.6293149107798036
tfidf,linkedin_li-4391765641,2026-03,arshkon_3900066300,kaggle_arshkon,2024-04,senior,5,0.37812658558022005,0.62187341441978
tfidf,linkedin_li-4391798697,2026-03,arshkon_3902860960,kaggle_arshkon,2024-04,senior,1,0.40125091893515674,0.5987490810648433
tfidf,linkedin_li-4391798697,2026-03,asaniczka_eb5d9a6272528cbf,kaggle_asaniczka,2024-01,unknown,2,0.4092714039528751,0.5907285960471249
tfidf,linkedin_li-4391798697,2026-03,asaniczka_0437459b75771ea4,kaggle_asaniczka,2024-01,senior,3,0.4178462783846234,0.5821537216153766
tfidf,linkedin_li-4391798697,2026-03,asaniczka_0b44c8b081f1518e,kaggle_asaniczka,2024-01,unknown,4,0.4273116050148643,0.5726883949851357
tfidf,linkedin_li-4391798697,2026-03,arshkon_3904949280,kaggle_arshkon,2024-04,unknown,5,0.43076542595818124,0.5692345740418188
tfidf,linkedin_li-4391897067,2026-03,asaniczka_00bfcc0d96b27601,kaggle_asaniczka,2024-01,senior,1,0.37560743205360136,0.6243925679463986
tfidf,linkedin_li-4391897067,2026-03,arshkon_3895214821,kaggle_arshkon,2024-04,senior,2,0.3782840191939131,0.6217159808060869
tfidf,linkedin_li-4391897067,2026-03,asaniczka_9ac543792552d878,kaggle_asaniczka,2024-01,unknown,3,0.3807912017004008,0.6192087982995992
tfidf,linkedin_li-4391897067,2026-03,arshkon_3901982090,kaggle_arshkon,2024-04,senior,4,0.38326141451711526,0.6167385854828847
tfidf,linkedin_li-4391897067,2026-03,asaniczka_c82ae8bd9e6e7ddf,kaggle_asaniczka,2024-01,unknown,5,0.39252266079592124,0.6074773392040788
tfidf,linkedin_li-4392028942,2026-03,asaniczka_8b843a9b2637ba4d,kaggle_asaniczka,2024-01,unknown,1,0.38459720236410144,0.6154027976358986
tfidf,linkedin_li-4392028942,2026-03,asaniczka_9ac58ce69caf6ac7,kaggle_asaniczka,2024-01,senior,2,0.39024237261139116,0.6097576273886088
tfidf,linkedin_li-4392028942,2026-03,asaniczka_b059c13f92a9d4ab,kaggle_asaniczka,2024-01,senior,3,0.4131858096400288,0.5868141903599712
tfidf,linkedin_li-4392028942,2026-03,arshkon_3905337487,kaggle_arshkon,2024-04,senior,4,0.41453284338725016,0.5854671566127498
tfidf,linkedin_li-4392028942,2026-03,asaniczka_924760ac4cff38a6,kaggle_asaniczka,2024-01,unknown,5,0.43077024716978884,0.5692297528302112
tfidf,linkedin_li-4392031908,2026-03,asaniczka_ffb4e8cc8de5a458,kaggle_asaniczka,2024-01,unknown,1,0.31593642760650287,0.6840635723934971
tfidf,linkedin_li-4392031908,2026-03,asaniczka_181a00fdb9afd855,kaggle_asaniczka,2024-01,senior,2,0.32991637031431664,0.6700836296856834
tfidf,linkedin_li-4392031908,2026-03,asaniczka_48b1546800264900,kaggle_asaniczka,2024-01,senior,3,0.339880775967744,0.660119224032256
tfidf,linkedin_li-4392031908,2026-03,asaniczka_49457a543d5a08d7,kaggle_asaniczka,2024-01,unknown,4,0.34479146167114916,0.6552085383288508
tfidf,linkedin_li-4392031908,2026-03,asaniczka_a71b0289fd5177fa,kaggle_asaniczka,2024-01,senior,5,0.366848004001221,0.633151995998779
tfidf,linkedin_li-4392040698,2026-03,asaniczka_9ac543792552d878,kaggle_asaniczka,2024-01,unknown,1,0.34417145753535994,0.6558285424646401
tfidf,linkedin_li-4392040698,2026-03,arshkon_3886483712,kaggle_arshkon,2024-04,senior,2,0.34814138404936845,0.6518586159506315
tfidf,linkedin_li-4392040698,2026-03,asaniczka_cf1ec61ce4ec6a5f,kaggle_asaniczka,2024-01,unknown,3,0.39720458366367994,0.6027954163363201
tfidf,linkedin_li-4392040698,2026-03,arshkon_3887880341,kaggle_arshkon,2024-04,unknown,4,0.4406778108279078,0.5593221891720922
tfidf,linkedin_li-4392040698,2026-03,arshkon_3885845727,kaggle_arshkon,2024-04,unknown,5,0.44563534918093295,0.554364650819067
tfidf,linkedin_li-4392042365,2026-03,asaniczka_cf1ec61ce4ec6a5f,kaggle_asaniczka,2024-01,unknown,1,0.33658262644735326,0.6634173735526467
tfidf,linkedin_li-4392042365,2026-03,arshkon_3886483712,kaggle_arshkon,2024-04,senior,2,0.35441872433957355,0.6455812756604264
tfidf,linkedin_li-4392042365,2026-03,arshkon_3887880341,kaggle_arshkon,2024-04,unknown,3,0.35975563262181764,0.6402443673781824
tfidf,linkedin_li-4392042365,2026-03,asaniczka_9ac543792552d878,kaggle_asaniczka,2024-01,unknown,4,0.38220181505626627,0.6177981849437337
tfidf,linkedin_li-4392042365,2026-03,asaniczka_a709a0201df13e61,kaggle_asaniczka,2024-01,senior,5,0.4037519542901702,0.5962480457098298
tfidf,linkedin_li-4392042931,2026-03,asaniczka_139091a69ad3a6f0,kaggle_asaniczka,2024-01,unknown,1,0.019889305085620923,0.9801106949143791
tfidf,linkedin_li-4392042931,2026-03,asaniczka_2d72d67e6dac2442,kaggle_asaniczka,2024-01,unknown,2,0.03905106673512071,0.9609489332648793
tfidf,linkedin_li-4392042931,2026-03,asaniczka_dc617ffc45c055a7,kaggle_asaniczka,2024-01,unknown,3,0.043329540949725964,0.956670459050274
tfidf,linkedin_li-4392042931,2026-03,asaniczka_b22051d0477f6e26,kaggle_asaniczka,2024-01,senior,4,0.04505970741855014,0.9549402925814499
tfidf,linkedin_li-4392042931,2026-03,asaniczka_346d2d4492511c55,kaggle_asaniczka,2024-01,unknown,5,0.045301266701290865,0.9546987332987091
tfidf,linkedin_li-4392044324,2026-03,asaniczka_3d630719ed2bbca7,kaggle_asaniczka,2024-01,unknown,1,0.3600122379370586,0.6399877620629414
tfidf,linkedin_li-4392044324,2026-03,arshkon_3888943472,kaggle_arshkon,2024-04,senior,2,0.37431534012847956,0.6256846598715204
tfidf,linkedin_li-4392044324,2026-03,arshkon_3889475861,kaggle_arshkon,2024-04,unknown,3,0.38924830982216885,0.6107516901778312
tfidf,linkedin_li-4392044324,2026-03,asaniczka_fe02a9395aaefa76,kaggle_asaniczka,2024-01,unknown,4,0.3949457817912143,0.6050542182087857
tfidf,linkedin_li-4392044324,2026-03,arshkon_3903809891,kaggle_arshkon,2024-04,senior,5,0.3972450452982441,0.6027549547017559
tfidf,linkedin_li-4392051052,2026-03,arshkon_3905288878,kaggle_arshkon,2024-04,senior,1,0.3712197450622836,0.6287802549377164
tfidf,linkedin_li-4392051052,2026-03,asaniczka_503c9abd62c77699,kaggle_asaniczka,2024-01,senior,2,0.3764885856461362,0.6235114143538638
tfidf,linkedin_li-4392051052,2026-03,asaniczka_feb0f16c85936e0a,kaggle_asaniczka,2024-01,unknown,3,0.380803783914635,0.619196216085365
tfidf,linkedin_li-4392051052,2026-03,asaniczka_b157db887015f0e1,kaggle_asaniczka,2024-01,unknown,4,0.38788479415180444,0.6121152058481956
tfidf,linkedin_li-4392051052,2026-03,asaniczka_2bb5788ea6d53acc,kaggle_asaniczka,2024-01,unknown,5,0.3893441357434013,0.6106558642565987
tfidf,linkedin_li-4392094266,2026-03,arshkon_3904362618,kaggle_arshkon,2024-04,senior,1,0.27036242316788883,0.7296375768321112
tfidf,linkedin_li-4392094266,2026-03,arshkon_3902881393,kaggle_arshkon,2024-04,unknown,2,0.31779880032048713,0.6822011996795129
tfidf,linkedin_li-4392094266,2026-03,arshkon_3894401497,kaggle_arshkon,2024-04,senior,3,0.34193772454925864,0.6580622754507414
tfidf,linkedin_li-4392094266,2026-03,arshkon_3890896137,kaggle_arshkon,2024-04,senior,4,0.3595321296832177,0.6404678703167823
tfidf,linkedin_li-4392094266,2026-03,asaniczka_91469fad256e3dbb,kaggle_asaniczka,2024-01,unknown,5,0.3710999152167179,0.6289000847832821
tfidf,linkedin_li-4392103330,2026-03,arshkon_3905299185,kaggle_arshkon,2024-04,senior,1,0.2069163595689627,0.7930836404310373
tfidf,linkedin_li-4392103330,2026-03,asaniczka_04dce1025c904d23,kaggle_asaniczka,2024-01,senior,2,0.21891925613269525,0.7810807438673047
tfidf,linkedin_li-4392103330,2026-03,asaniczka_d1c508190d3429cc,kaggle_asaniczka,2024-01,unknown,3,0.23417723593526896,0.765822764064731
tfidf,linkedin_li-4392103330,2026-03,arshkon_3904951506,kaggle_arshkon,2024-04,unknown,4,0.23654202496752763,0.7634579750324724
tfidf,linkedin_li-4392103330,2026-03,asaniczka_38ea5a529e4daae5,kaggle_asaniczka,2024-01,unknown,5,0.2606742361126553,0.7393257638873447
tfidf,linkedin_li-4392113722,2026-03,arshkon_3887880341,kaggle_arshkon,2024-04,unknown,1,0.26388822270338097,0.736111777296619
tfidf,linkedin_li-4392113722,2026-03,asaniczka_603e9bba9952c59a,kaggle_asaniczka,2024-01,unknown,2,0.2745883291678741,0.7254116708321259
tfidf,linkedin_li-4392113722,2026-03,asaniczka_ecdeb74384446b97,kaggle_asaniczka,2024-01,unknown,3,0.2855231985002372,0.7144768014997628
tfidf,linkedin_li-4392113722,2026-03,asaniczka_004fff27be2e6290,kaggle_asaniczka,2024-01,senior,4,0.31072478209288334,0.6892752179071167
tfidf,linkedin_li-4392113722,2026-03,arshkon_3886483712,kaggle_arshkon,2024-04,senior,5,0.32687055131798337,0.6731294486820166
tfidf,linkedin_li-4392138748,2026-03,asaniczka_2603c900ece4a2ea,kaggle_asaniczka,2024-01,senior,1,0.21478899022435738,0.7852110097756426
tfidf,linkedin_li-4392138748,2026-03,arshkon_3898171727,kaggle_arshkon,2024-04,senior,2,0.2150516328256492,0.7849483671743508
tfidf,linkedin_li-4392138748,2026-03,asaniczka_2a65d79325ecddc7,kaggle_asaniczka,2024-01,unknown,3,0.23491544030363043,0.7650845596963696
tfidf,linkedin_li-4392138748,2026-03,arshkon_3902916870,kaggle_arshkon,2024-04,senior,4,0.2394091319589402,0.7605908680410598
tfidf,linkedin_li-4392138748,2026-03,arshkon_3905300647,kaggle_arshkon,2024-04,senior,5,0.25029067753688916,0.7497093224631108
tfidf,linkedin_li-4392149040,2026-03,asaniczka_ffb7c230a36d29fd,kaggle_asaniczka,2024-01,unknown,1,1.0,0.0
tfidf,linkedin_li-4392149040,2026-03,asaniczka_ffb4e8cc8de5a458,kaggle_asaniczka,2024-01,unknown,2,1.0,0.0
tfidf,linkedin_li-4392149040,2026-03,asaniczka_ffb08983df44eabd,kaggle_asaniczka,2024-01,senior,3,1.0,0.0
tfidf,linkedin_li-4392149040,2026-03,asaniczka_ffaf20644839728e,kaggle_asaniczka,2024-01,unknown,4,1.0,0.0
tfidf,linkedin_li-4392149040,2026-03,asaniczka_ffa8318593f63195,kaggle_asaniczka,2024-01,unknown,5,1.0,0.0
tfidf,linkedin_li-4392174156,2026-03,asaniczka_5cbb6b1382aa95bb,kaggle_asaniczka,2024-01,unknown,1,0.1691374440027983,0.8308625559972017
tfidf,linkedin_li-4392174156,2026-03,asaniczka_5b7ce0b3b4415a30,kaggle_asaniczka,2024-01,unknown,2,0.1981918977109447,0.8018081022890553
tfidf,linkedin_li-4392174156,2026-03,arshkon_3905318852,kaggle_arshkon,2024-04,junior,3,0.19885142012840973,0.8011485798715903
tfidf,linkedin_li-4392174156,2026-03,arshkon_3905284102,kaggle_arshkon,2024-04,unknown,4,0.23000720951353315,0.7699927904864668
tfidf,linkedin_li-4392174156,2026-03,asaniczka_330b60c88bcb4270,kaggle_asaniczka,2024-01,senior,5,0.23071483153206052,0.7692851684679395
tfidf,linkedin_li-4392313943,2026-03,arshkon_3898166100,kaggle_arshkon,2024-04,unknown,1,0.3843693512799341,0.6156306487200659
tfidf,linkedin_li-4392313943,2026-03,asaniczka_49457a543d5a08d7,kaggle_asaniczka,2024-01,unknown,2,0.4412056017114825,0.5587943982885175
tfidf,linkedin_li-4392313943,2026-03,asaniczka_244ebb4b42fdb72d,kaggle_asaniczka,2024-01,unknown,3,0.4456184371104135,0.5543815628895865
tfidf,linkedin_li-4392313943,2026-03,asaniczka_d9e26003f20bf31a,kaggle_asaniczka,2024-01,unknown,4,0.44979225127942124,0.5502077487205788
tfidf,linkedin_li-4392313943,2026-03,asaniczka_2d80f0a44fd8b0d4,kaggle_asaniczka,2024-01,senior,5,0.45179806973683556,0.5482019302631644
tfidf,linkedin_li-4392330100,2026-03,arshkon_3890893839,kaggle_arshkon,2024-04,unknown,1,0.23986223323202838,0.7601377667679716
tfidf,linkedin_li-4392330100,2026-03,arshkon_3891826670,kaggle_arshkon,2024-04,unknown,2,0.25051961120522037,0.7494803887947796
tfidf,linkedin_li-4392330100,2026-03,arshkon_3898171769,kaggle_arshkon,2024-04,unknown,3,0.25143222951881083,0.7485677704811892
tfidf,linkedin_li-4392330100,2026-03,arshkon_3906200110,kaggle_arshkon,2024-04,junior,4,0.3100528119866939,0.6899471880133061
tfidf,linkedin_li-4392330100,2026-03,arshkon_3905300647,kaggle_arshkon,2024-04,senior,5,0.32172585812532684,0.6782741418746732
tfidf,linkedin_li-4392356848,2026-03,arshkon_3891826670,kaggle_arshkon,2024-04,unknown,1,0.1694990387678066,0.8305009612321934
tfidf,linkedin_li-4392356848,2026-03,asaniczka_2a93b5a97380d6da,kaggle_asaniczka,2024-01,senior,2,0.2241617357097323,0.7758382642902677
tfidf,linkedin_li-4392356848,2026-03,asaniczka_0cc2a88d27d5def1,kaggle_asaniczka,2024-01,senior,3,0.22511134034448266,0.7748886596555173
tfidf,linkedin_li-4392356848,2026-03,asaniczka_41e03538a9b03958,kaggle_asaniczka,2024-01,senior,4,0.2304324882615112,0.7695675117384888
tfidf,linkedin_li-4392356848,2026-03,arshkon_3885386038,kaggle_arshkon,2024-04,unknown,5,0.254805483906849,0.745194516093151
tfidf,linkedin_li-4392373732,2026-03,asaniczka_39830e7e71631ca3,kaggle_asaniczka,2024-01,senior,1,0.05690492686963888,0.9430950731303611
tfidf,linkedin_li-4392373732,2026-03,asaniczka_8ef93717665e4803,kaggle_asaniczka,2024-01,unknown,2,0.07193998949249736,0.9280600105075026
tfidf,linkedin_li-4392373732,2026-03,asaniczka_5aec10dd67dcc1f7,kaggle_asaniczka,2024-01,unknown,3,0.07344781238018927,0.9265521876198107
tfidf,linkedin_li-4392373732,2026-03,asaniczka_ae19c8e4b8e8d29e,kaggle_asaniczka,2024-01,unknown,4,0.07372476181092047,0.9262752381890795
tfidf,linkedin_li-4392373732,2026-03,asaniczka_0784d1f25f2f1e7e,kaggle_asaniczka,2024-01,unknown,5,0.07418061341802973,0.9258193865819703
tfidf,linkedin_li-4392375653,2026-03,asaniczka_3fab0a52402ec85b,kaggle_asaniczka,2024-01,unknown,1,0.23169063466380835,0.7683093653361917
tfidf,linkedin_li-4392375653,2026-03,asaniczka_4a6d418e50b6379b,kaggle_asaniczka,2024-01,senior,2,0.2758837856214126,0.7241162143785874
tfidf,linkedin_li-4392375653,2026-03,arshkon_3885845727,kaggle_arshkon,2024-04,unknown,3,0.29123128060422887,0.7087687193957711
tfidf,linkedin_li-4392375653,2026-03,asaniczka_348d5b5041a036bf,kaggle_asaniczka,2024-01,senior,4,0.2956728902589626,0.7043271097410374
tfidf,linkedin_li-4392375653,2026-03,asaniczka_1e5119ac213ebf7a,kaggle_asaniczka,2024-01,unknown,5,0.30920311205953965,0.6907968879404603
tfidf,linkedin_li-4392380641,2026-03,asaniczka_255e27c92792ecf5,kaggle_asaniczka,2024-01,senior,1,0.29780385610534066,0.7021961438946593
tfidf,linkedin_li-4392380641,2026-03,arshkon_3905333915,kaggle_arshkon,2024-04,junior,2,0.39370929752255146,0.6062907024774485
tfidf,linkedin_li-4392380641,2026-03,asaniczka_7c8c548941498c01,kaggle_asaniczka,2024-01,senior,3,0.3954865422851651,0.6045134577148349
tfidf,linkedin_li-4392380641,2026-03,asaniczka_754057d1fa37252d,kaggle_asaniczka,2024-01,senior,4,0.39799656047902976,0.6020034395209702
tfidf,linkedin_li-4392380641,2026-03,asaniczka_960a4c096bc002c7,kaggle_asaniczka,2024-01,senior,5,0.3989784185240671,0.6010215814759329
tfidf,linkedin_li-4392384426,2026-03,asaniczka_956555017f43f729,kaggle_asaniczka,2024-01,junior,1,0.2947362133631257,0.7052637866368743
tfidf,linkedin_li-4392384426,2026-03,asaniczka_36442da99eabe6e7,kaggle_asaniczka,2024-01,junior,2,0.2971646319683737,0.7028353680316263
tfidf,linkedin_li-4392384426,2026-03,asaniczka_862940db2b89060d,kaggle_asaniczka,2024-01,junior,3,0.30305870704976934,0.6969412929502307
tfidf,linkedin_li-4392384426,2026-03,asaniczka_4ad269f08b53ae78,kaggle_asaniczka,2024-01,junior,4,0.33980385943401115,0.6601961405659889
tfidf,linkedin_li-4392384426,2026-03,asaniczka_d9d40df59fc52209,kaggle_asaniczka,2024-01,senior,5,0.3875254705978368,0.6124745294021632
tfidf,linkedin_li-4392598204,2026-03,arshkon_3905207246,kaggle_arshkon,2024-04,unknown,1,0.31189914378994754,0.6881008562100525
tfidf,linkedin_li-4392598204,2026-03,asaniczka_2099a225a68965e9,kaggle_asaniczka,2024-01,senior,2,0.36889333892580567,0.6311066610741943
tfidf,linkedin_li-4392598204,2026-03,asaniczka_f59fd0bf4cc85a1d,kaggle_asaniczka,2024-01,senior,3,0.3951722667289107,0.6048277332710893
tfidf,linkedin_li-4392598204,2026-03,asaniczka_7e75e77ded60f16e,kaggle_asaniczka,2024-01,senior,4,0.40154779210737923,0.5984522078926208
tfidf,linkedin_li-4392598204,2026-03,asaniczka_ffb4e8cc8de5a458,kaggle_asaniczka,2024-01,unknown,5,0.42298146717575147,0.5770185328242485
tfidf,linkedin_li-4392658480,2026-03,arshkon_3904078640,kaggle_arshkon,2024-04,senior,1,0.24321613255641783,0.7567838674435822
tfidf,linkedin_li-4392658480,2026-03,asaniczka_5bf5d33cda7e0f93,kaggle_asaniczka,2024-01,unknown,2,0.28192408754906606,0.7180759124509339
tfidf,linkedin_li-4392658480,2026-03,asaniczka_dc35063ee57ef3e7,kaggle_asaniczka,2024-01,senior,3,0.29145290562135096,0.708547094378649
tfidf,linkedin_li-4392658480,2026-03,asaniczka_702bfccb8a8aafcd,kaggle_asaniczka,2024-01,unknown,4,0.3045622593853502,0.6954377406146498
tfidf,linkedin_li-4392658480,2026-03,arshkon_3889121966,kaggle_arshkon,2024-04,senior,5,0.3235558767981349,0.6764441232018651
tfidf,linkedin_li-4392776369,2026-03,asaniczka_0c667d1ffcdf69c2,kaggle_asaniczka,2024-01,senior,1,0.3822684568657677,0.6177315431342323
tfidf,linkedin_li-4392776369,2026-03,asaniczka_eb351dae9a4d8a6d,kaggle_asaniczka,2024-01,senior,2,0.3987289854469285,0.6012710145530715
tfidf,linkedin_li-4392776369,2026-03,arshkon_3887719476,kaggle_arshkon,2024-04,senior,3,0.4093584902830769,0.5906415097169231
tfidf,linkedin_li-4392776369,2026-03,asaniczka_e558dca8220f1e79,kaggle_asaniczka,2024-01,unknown,4,0.4109149481470048,0.5890850518529952
tfidf,linkedin_li-4392776369,2026-03,asaniczka_4b24135d89bc6255,kaggle_asaniczka,2024-01,unknown,5,0.4109149481470048,0.5890850518529952
tfidf,linkedin_li-4392845423,2026-04,asaniczka_ffa3f2da3350e2e4,kaggle_asaniczka,2024-01,unknown,1,0.2864953991206548,0.7135046008793452
tfidf,linkedin_li-4392845423,2026-04,asaniczka_af4315086054684e,kaggle_asaniczka,2024-01,unknown,2,0.2864953991206548,0.7135046008793452
tfidf,linkedin_li-4392845423,2026-04,asaniczka_9ff871ac7b513d59,kaggle_asaniczka,2024-01,unknown,3,0.30307196765749356,0.6969280323425064
tfidf,linkedin_li-4392845423,2026-04,asaniczka_96cf63788458a9d8,kaggle_asaniczka,2024-01,unknown,4,0.30307196765749356,0.6969280323425064
tfidf,linkedin_li-4392845423,2026-04,asaniczka_d07a222707705d24,kaggle_asaniczka,2024-01,senior,5,0.3059974689396374,0.6940025310603626
tfidf,linkedin_li-4392962788,2026-03,asaniczka_8f7a7e8cc2390c9b,kaggle_asaniczka,2024-01,unknown,1,0.34936315297147913,0.6506368470285209
tfidf,linkedin_li-4392962788,2026-03,asaniczka_f9eb3d9e51b54a49,kaggle_asaniczka,2024-01,unknown,2,0.3727565327189716,0.6272434672810284
tfidf,linkedin_li-4392962788,2026-03,arshkon_3904969664,kaggle_arshkon,2024-04,unknown,3,0.41305766596020865,0.5869423340397913
tfidf,linkedin_li-4392962788,2026-03,asaniczka_d8539bf22c62b4a7,kaggle_asaniczka,2024-01,unknown,4,0.4184984571003646,0.5815015428996354
tfidf,linkedin_li-4392962788,2026-03,asaniczka_0a2f9037aea4954e,kaggle_asaniczka,2024-01,senior,5,0.4190033803618578,0.5809966196381422
tfidf,linkedin_li-4392968466,2026-03,asaniczka_36a88f6c59b57cf5,kaggle_asaniczka,2024-01,unknown,1,0.39131661364198334,0.6086833863580167
tfidf,linkedin_li-4392968466,2026-03,asaniczka_e07d02b8224d0e61,kaggle_asaniczka,2024-01,unknown,2,0.39284376522566544,0.6071562347743346
tfidf,linkedin_li-4392968466,2026-03,asaniczka_e2113b0382a4557c,kaggle_asaniczka,2024-01,unknown,3,0.4001434559456548,0.5998565440543452
tfidf,linkedin_li-4392968466,2026-03,asaniczka_4919501336ff8bd3,kaggle_asaniczka,2024-01,senior,4,0.40702415640803635,0.5929758435919636
tfidf,linkedin_li-4392968466,2026-03,asaniczka_db8c8815bf226609,kaggle_asaniczka,2024-01,senior,5,0.4184982670873397,0.5815017329126603
tfidf,linkedin_li-4393086527,2026-04,asaniczka_d6a934c256fe10db,kaggle_asaniczka,2024-01,unknown,1,0.3120424418835668,0.6879575581164332
tfidf,linkedin_li-4393086527,2026-04,asaniczka_386691ea3dcc3de7,kaggle_asaniczka,2024-01,senior,2,0.3202067805694614,0.6797932194305386
tfidf,linkedin_li-4393086527,2026-04,arshkon_3902909219,kaggle_arshkon,2024-04,senior,3,0.3342197060281312,0.6657802939718688
tfidf,linkedin_li-4393086527,2026-04,asaniczka_c32fab5c5860d706,kaggle_asaniczka,2024-01,unknown,4,0.34025912696458793,0.6597408730354121
tfidf,linkedin_li-4393086527,2026-04,asaniczka_00798b9afca73172,kaggle_asaniczka,2024-01,senior,5,0.3509362671091838,0.6490637328908162
tfidf,linkedin_li-4393224735,2026-03,asaniczka_d231214549f61bdb,kaggle_asaniczka,2024-01,unknown,1,0.2794792282371975,0.7205207717628025
tfidf,linkedin_li-4393224735,2026-03,asaniczka_b5d63c156248a890,kaggle_asaniczka,2024-01,junior,2,0.2823792997805379,0.7176207002194621
tfidf,linkedin_li-4393224735,2026-03,asaniczka_1be689f9d9630691,kaggle_asaniczka,2024-01,senior,3,0.29057621295071445,0.7094237870492855
tfidf,linkedin_li-4393224735,2026-03,asaniczka_9447a0f885e485f0,kaggle_asaniczka,2024-01,senior,4,0.29179304754429636,0.7082069524557036
tfidf,linkedin_li-4393224735,2026-03,asaniczka_3bb869e27d287752,kaggle_asaniczka,2024-01,senior,5,0.2924070174769875,0.7075929825230125
tfidf,linkedin_li-4393225685,2026-03,arshkon_3902758886,kaggle_arshkon,2024-04,unknown,1,0.29702462027083676,0.7029753797291632
tfidf,linkedin_li-4393225685,2026-03,arshkon_3902765108,kaggle_arshkon,2024-04,junior,2,0.3214179938597782,0.6785820061402218
tfidf,linkedin_li-4393225685,2026-03,arshkon_3902765105,kaggle_arshkon,2024-04,junior,3,0.3214179938597782,0.6785820061402218
tfidf,linkedin_li-4393225685,2026-03,arshkon_3902762474,kaggle_arshkon,2024-04,junior,4,0.3214179938597782,0.6785820061402218
tfidf,linkedin_li-4393225685,2026-03,arshkon_3902761493,kaggle_arshkon,2024-04,junior,5,0.3214179938597782,0.6785820061402218
tfidf,linkedin_li-4393227107,2026-03,asaniczka_a3a6108f616b82d1,kaggle_asaniczka,2024-01,unknown,1,0.017099652698347567,0.9829003473016524
tfidf,linkedin_li-4393227107,2026-03,asaniczka_726826f9e099a5bd,kaggle_asaniczka,2024-01,unknown,2,0.024381405818074908,0.9756185941819251
tfidf,linkedin_li-4393227107,2026-03,asaniczka_3417c363325ca7d4,kaggle_asaniczka,2024-01,senior,3,0.028084119475508373,0.9719158805244916
tfidf,linkedin_li-4393227107,2026-03,asaniczka_226276999a063afc,kaggle_asaniczka,2024-01,senior,4,0.034016089246768466,0.9659839107532315
tfidf,linkedin_li-4393227107,2026-03,asaniczka_4a1b37352e98807d,kaggle_asaniczka,2024-01,unknown,5,0.03407417110188338,0.9659258288981166
tfidf,linkedin_li-4393234781,2026-03,arshkon_3902371596,kaggle_arshkon,2024-04,senior,1,0.20624082477850447,0.7937591752214955
tfidf,linkedin_li-4393234781,2026-03,asaniczka_7e0199023fe87efa,kaggle_asaniczka,2024-01,senior,2,0.2184819424159412,0.7815180575840588
tfidf,linkedin_li-4393234781,2026-03,asaniczka_61a3de3ff5d727c0,kaggle_asaniczka,2024-01,senior,3,0.24086830086319466,0.7591316991368053
tfidf,linkedin_li-4393234781,2026-03,asaniczka_d467ab93cda124de,kaggle_asaniczka,2024-01,senior,4,0.26799322955772154,0.7320067704422785
