row_idx,uid,text_source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,source,swe_classification_tier,yoe_extracted,period_bucket,emb_row,group,src_group,umap_x,umap_y,pca_x,pca_y
30984,linkedin_li-4394685053,llm,2026-04,mid-senior,senior,False,SRM Digital LLC,scraped,regex,,2026,30984,2026 / senior,scraped|senior,9.605129,5.4722385,-0.28122687,-0.26786864
1967,arshkon_3901394474,llm,2024-04,unknown,unknown,False,"Q1 Technologies, Inc.",kaggle_arshkon,regex,,2024,1967,2024 / unknown,kaggle_arshkon|unknown,12.190306,5.042761,0.05384118,-0.26286376
15742,asaniczka_45bab3e6f4468df8,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,regex,10.0,2024,15742,2024 / senior,kaggle_asaniczka|senior,3.737067,7.8149076,0.45972955,0.13436939
25028,linkedin_li-4377266885,llm,2026-03,mid-senior,senior,False,Google,scraped,regex,1.0,2026,25028,2026 / senior,scraped|senior,6.813962,9.668683,0.14580989,-0.14198963
645,arshkon_3889121407,llm,2024-04,mid-senior,senior,False,NVIDIA,kaggle_arshkon,regex,8.0,2024,645,2024 / senior,kaggle_arshkon|senior,8.512449,4.1282086,-0.3596503,0.04915662
24112,linkedin_li-4368409060,llm,2026-04,unknown,unknown,False,The Amatriot Group,scraped,regex,,2026,24112,2026 / unknown,scraped|unknown,5.9942036,4.1203227,0.055097483,0.041325763
14992,asaniczka_b2b1c3e81c9f04c1,llm,2024-01,unknown,unknown,False,Synergy Interactive,kaggle_asaniczka,regex,,2024,14992,2024 / unknown,kaggle_asaniczka|unknown,9.950482,8.403448,-0.29702193,-0.3507304
23724,linkedin_li-4363435459,llm,2026-03,unknown,unknown,False,Klaviyo,scraped,regex,,2026,23724,2026 / unknown,scraped|unknown,9.478841,5.538831,-0.37871778,-0.09304404
25249,linkedin_li-4378592647,llm,2026-03,mid-senior,senior,True,CyberCoders,scraped,regex,7.0,2026,25249,2026 / senior,scraped|senior,9.189917,5.6418104,-0.33337647,0.10401563
10302,asaniczka_5e4db2ab52b40fef,llm,2024-01,mid-senior,senior,True,PRS,kaggle_asaniczka,regex,,2024,10302,2024 / senior,kaggle_asaniczka|senior,8.811009,2.9611666,-0.050291643,0.16931824
24832,linkedin_li-4375581591,llm,2026-03,mid-senior,senior,True,Jobot,scraped,regex,10.0,2026,24832,2026 / senior,scraped|senior,4.506448,5.9913735,0.084410846,-0.019289836
14018,asaniczka_d24d90cfc12259c7,llm,2024-01,mid-senior,senior,False,Censius,kaggle_asaniczka,regex,2.0,2024,14018,2024 / senior,kaggle_asaniczka|senior,8.701867,5.1602077,-0.38414663,0.09590857
20149,asaniczka_8706279c6606c6e7,llm,2024-01,entry,junior,False,"Mission Technologies, a division of HII",kaggle_asaniczka,regex,,2024,20149,2024 / junior,kaggle_asaniczka|junior,6.817658,6.2644434,0.17226231,0.14863293
817,arshkon_3891071743,llm,2024-04,unknown,unknown,False,Srimatrix Inc.,kaggle_arshkon,regex,5.0,2024,817,2024 / unknown,kaggle_arshkon|unknown,11.379223,6.321328,-0.15894051,-0.13878207
2834,arshkon_3902859964,llm,2024-04,unknown,unknown,False,System One,kaggle_arshkon,regex,,2024,2834,2024 / unknown,kaggle_arshkon|unknown,11.289784,4.5727963,-0.24155284,-0.102227405
2295,arshkon_3901965364,llm,2024-04,mid-senior,senior,False,Centillion Infotech LLC,kaggle_arshkon,regex,7.0,2024,2295,2024 / senior,kaggle_arshkon|senior,9.22044,10.003341,0.012774929,-0.22588788
24572,linkedin_li-4372902428,llm,2026-03,unknown,unknown,False,Comfort Systems USA,scraped,regex,3.0,2026,24572,2026 / unknown,scraped|unknown,9.758932,4.2858477,-0.1639482,0.009182736
9159,asaniczka_d92f8de80e2cc4ce,llm,2024-01,mid-senior,senior,False,FICO,kaggle_asaniczka,regex,,2024,9159,2024 / senior,kaggle_asaniczka|senior,7.86552,6.371924,-0.1118554,0.16558181
15788,asaniczka_a8e10c9522a55290,llm,2024-01,unknown,unknown,True,Tata Consultancy Services,kaggle_asaniczka,regex,,2024,15788,2024 / unknown,kaggle_asaniczka|unknown,6.5067053,8.510798,0.10255909,-0.25558618
31471,linkedin_li-4395470525,llm,2026-04,mid-senior,senior,False,NVIDIA,scraped,regex,6.0,2026,31471,2026 / senior,scraped|senior,5.326187,4.540795,-0.12927826,-0.15037945
29202,linkedin_li-4391662787,llm,2026-03,unknown,unknown,True,Jobs via Dice,scraped,regex,,2026,29202,2026 / unknown,scraped|unknown,3.8271508,7.722786,0.37681013,0.05970414
11915,asaniczka_b442354fdc515f51,llm,2024-01,unknown,unknown,False,Latitude Inc,kaggle_asaniczka,regex,,2024,11915,2024 / unknown,kaggle_asaniczka|unknown,8.474689,8.031718,0.12496055,-0.17625374
11564,asaniczka_828439cc7d406ae3,llm,2024-01,unknown,unknown,True,Motion Recruitment,kaggle_asaniczka,regex,,2024,11564,2024 / unknown,kaggle_asaniczka|unknown,9.937675,8.624849,-0.11291015,-0.15993951
25526,linkedin_li-4380732620,llm,2026-03,unknown,unknown,False,Anduril Industries,scraped,regex,,2026,25526,2026 / unknown,scraped|unknown,8.432512,5.0266275,-0.13543575,0.15781431
25757,linkedin_li-4382179168,llm,2026-03,entry,junior,False,Trove,scraped,regex,,2026,25757,2026 / junior,scraped|junior,8.567471,10.677782,-0.014197908,-0.21258464
23579,linkedin_li-4361279640,llm,2026-04,mid-senior,senior,False,Tennis Channel,scraped,regex,8.0,2026,23579,2026 / senior,scraped|senior,9.922495,8.960321,-0.2420774,-0.30361634
31773,linkedin_li-4396361933,llm,2026-04,mid-senior,senior,False,Landis+Gyr,scraped,embedding_high,,2026,31773,2026 / senior,scraped|senior,3.6526382,6.008386,0.13902418,0.12841718
27167,linkedin_li-4388296466,llm,2026-03,unknown,unknown,False,Valeo,scraped,regex,2.0,2026,27167,2026 / unknown,scraped|unknown,4.8165593,6.311029,0.209233,-0.11278395
21505,asaniczka_9d345a167fc87d0b,llm,2024-01,mid-senior,senior,True,Next Step Systems,kaggle_asaniczka,regex,8.0,2024,21505,2024 / senior,kaggle_asaniczka|senior,6.063107,6.194458,0.07863569,-0.05201082
21814,linkedin_li-4249421771,llm,2026-04,unknown,unknown,False,"ARKA Group, LP",scraped,regex,2.0,2026,21814,2026 / unknown,scraped|unknown,11.670814,5.0706663,0.051192746,-0.12502903
16675,asaniczka_3e82b963b659954b,llm,2024-01,unknown,unknown,False,PETADATA,kaggle_asaniczka,regex,10.0,2024,16675,2024 / unknown,kaggle_asaniczka|unknown,9.667884,3.9689028,-0.18394499,0.034337834
29036,linkedin_li-4391520841,llm,2026-03,unknown,unknown,True,Belcan,scraped,title_lookup_llm,,2026,29036,2026 / unknown,scraped|unknown,4.107072,7.0378714,0.25342172,0.004273638
29339,linkedin_li-4391716931,llm,2026-03,unknown,unknown,False,Dminds Solutions Inc.,scraped,regex,5.0,2026,29339,2026 / unknown,scraped|unknown,6.554409,8.411994,0.09107065,-0.110292256
17764,asaniczka_705e5d0d7ce03080,llm,2024-01,mid-senior,senior,False,GliaCell Technologies,kaggle_asaniczka,regex,14.0,2024,17764,2024 / senior,kaggle_asaniczka|senior,6.6812205,5.4673743,0.030933298,0.0006057322
9260,asaniczka_a67250b8b1ff27ba,llm,2024-01,mid-senior,senior,True,Jobot,kaggle_asaniczka,regex,8.0,2024,9260,2024 / senior,kaggle_asaniczka|senior,4.489217,6.7588077,0.23102035,-0.013798401
22063,linkedin_li-4296654116,llm,2026-04,mid-senior,senior,False,ICE,scraped,regex,5.0,2026,22063,2026 / senior,scraped|senior,8.787238,7.482404,-0.056229517,-0.09045625
22017,linkedin_li-4291011014,llm,2026-03,entry,junior,False,TikTok,scraped,regex,,2026,22017,2026 / junior,scraped|junior,12.626346,5.326471,0.13441825,-0.1210701
25377,linkedin_li-4379444839,llm,2026-03,mid-senior,senior,False,Susquehanna International Group,scraped,regex,5.0,2026,25377,2026 / senior,scraped|senior,11.927559,6.683993,-0.11523537,-0.11662474
25605,linkedin_li-4381125849,llm,2026-03,mid-senior,senior,False,ICE,scraped,regex,5.0,2026,25605,2026 / senior,scraped|senior,9.9646435,7.9230866,0.043531284,-0.29558212
2125,arshkon_3901937564,llm,2024-04,mid-senior,senior,False,Lorven Technologies Inc.,kaggle_arshkon,regex,,2024,2125,2024 / senior,kaggle_arshkon|senior,6.209212,8.971577,0.23588757,-0.07729341
15122,asaniczka_ae94eabe75656538,llm,2024-01,unknown,unknown,False,Stellar Science Ltd Co,kaggle_asaniczka,regex,,2024,15122,2024 / unknown,kaggle_asaniczka|unknown,4.697443,5.2254786,0.069696076,-0.2556291
19810,asaniczka_6d94c475943e8efe,llm,2024-01,unknown,unknown,False,Mphasis,kaggle_asaniczka,regex,9.0,2024,19810,2024 / unknown,kaggle_asaniczka|unknown,7.007684,3.5727003,-0.41279805,0.16119353
900,arshkon_3891267160,llm,2024-04,unknown,unknown,False,Autel Energy - North America,kaggle_arshkon,embedding_high,,2024,900,2024 / unknown,kaggle_arshkon|unknown,6.722608,8.147917,0.15943836,-0.14581513
29733,linkedin_li-4392319442,llm,2026-03,unknown,unknown,True,Lensa,scraped,regex,5.0,2026,29733,2026 / unknown,scraped|unknown,5.4418006,8.022255,0.27567714,0.020771697
26206,linkedin_li-4384996448,llm,2026-04,mid-senior,senior,False,Google,scraped,regex,5.0,2026,26206,2026 / senior,scraped|senior,7.013814,9.246866,0.06562314,-0.12793504
21341,asaniczka_12128c4b4168b402,llm,2024-01,mid-senior,senior,True,Capital One,kaggle_asaniczka,regex,4.0,2024,21341,2024 / senior,kaggle_asaniczka|senior,10.985899,3.5734696,-0.44481277,0.05376737
19416,asaniczka_a0295a2e712f69d0,llm,2024-01,mid-senior,senior,False,Cardinal Health,kaggle_asaniczka,regex,8.0,2024,19416,2024 / senior,kaggle_asaniczka|senior,7.5921464,6.661018,-0.055598214,0.16382562
30254,linkedin_li-4393220860,llm,2026-03,mid-senior,senior,False,Burtch Works,scraped,regex,8.0,2026,30254,2026 / senior,scraped|senior,9.3698015,3.6921325,-0.36609596,0.13684405
12641,asaniczka_74c4251edc02cd10,llm,2024-01,mid-senior,senior,False,Saransh Inc,kaggle_asaniczka,regex,7.0,2024,12641,2024 / senior,kaggle_asaniczka|senior,10.140629,3.5063822,-0.3717723,0.013351783
26217,linkedin_li-4385052946,llm,2026-03,mid-senior,senior,False,CACI International Inc,scraped,regex,3.0,2026,26217,2026 / senior,scraped|senior,6.7368817,3.9050918,-0.1929137,0.17560433
13944,asaniczka_981002b3a7f65fa8,llm,2024-01,mid-senior,senior,False,Cerkl,kaggle_asaniczka,regex,,2024,13944,2024 / senior,kaggle_asaniczka|senior,9.120236,8.058925,-0.070743576,-0.16680181
32025,linkedin_li-4397283250,llm,2026-04,mid-senior,senior,False,Qualcomm,scraped,regex,,2026,32025,2026 / senior,scraped|senior,3.7482433,5.721446,0.34857428,0.00985603
34005,linkedin_li-4401087467,llm,2026-04,unknown,unknown,False,People In AI,scraped,regex,,2026,34005,2026 / unknown,scraped|unknown,11.068973,7.2934623,-0.30932188,-0.20472619
30325,linkedin_li-4393334891,llm,2026-03,mid-senior,senior,False,USAA,scraped,regex,6.0,2026,30325,2026 / senior,scraped|senior,6.0909266,4.009506,-0.027211547,0.22696613
2963,arshkon_3903431548,llm,2024-04,unknown,unknown,False,"Delta System & Software, Inc.",kaggle_arshkon,regex,,2024,2963,2024 / unknown,kaggle_arshkon|unknown,9.305138,6.767562,0.015043154,-0.19059509
3710,arshkon_3904930717,llm,2024-04,mid-senior,senior,False,CPS Recruitment,kaggle_arshkon,title_lookup_llm,8.0,2024,3710,2024 / senior,kaggle_arshkon|senior,4.6533813,8.12319,0.31970793,0.072028145
31055,linkedin_li-4394716789,llm,2026-04,mid-senior,senior,False,Autodesk,scraped,regex,3.0,2026,31055,2026 / senior,scraped|senior,7.668641,5.829479,-0.11053927,0.1717435
843,arshkon_3891075552,llm,2024-04,unknown,unknown,False,"TSR Consulting Services, Inc.",kaggle_arshkon,regex,5.0,2024,843,2024 / unknown,kaggle_arshkon|unknown,8.591253,3.3583584,-0.11214392,0.05179225
31312,linkedin_li-4395221486,llm,2026-04,entry,junior,False,Best Egg,scraped,regex,,2026,31312,2026 / junior,scraped|junior,6.988861,7.044627,0.039180145,0.12009965
26405,linkedin_li-4385796696,llm,2026-03,entry,junior,True,FocusKPI Inc,scraped,regex,,2026,26405,2026 / junior,scraped|junior,12.072863,6.2997036,-0.15576415,-0.1973426
30034,linkedin_li-4393021993,llm,2026-04,mid-senior,senior,False,Google,scraped,regex,5.0,2026,30034,2026 / senior,scraped|senior,6.8878427,9.096399,0.19936335,-0.15112612
30471,linkedin_li-4393819501,llm,2026-04,unknown,unknown,False,Ampstek,scraped,regex,,2026,30471,2026 / unknown,scraped|unknown,9.415248,6.996344,-0.30078536,-0.18481898
31378,linkedin_li-4395352495,llm,2026-04,unknown,unknown,True,Kforce Inc,scraped,regex,2.0,2026,31378,2026 / unknown,scraped|unknown,7.735915,4.2132587,-0.050115153,0.25170654
23214,linkedin_li-4350218005,llm,2026-04,mid-senior,senior,False,Sam's Club,scraped,regex,2.0,2026,23214,2026 / senior,scraped|senior,8.1224,4.0761213,-0.30932283,0.20766918
30145,linkedin_li-4393067847,llm,2026-04,unknown,unknown,True,Jobs via Dice,scraped,regex,2.0,2026,30145,2026 / unknown,scraped|unknown,6.74541,7.5047164,0.1208424,-0.17210904
29421,linkedin_li-4391875252,llm,2026-03,mid-senior,senior,False,DraftKings Inc.,scraped,regex,6.0,2026,29421,2026 / senior,scraped|senior,4.194497,5.296702,0.029917039,-0.21420656
627,arshkon_3888972238,llm,2024-04,mid-senior,senior,False,Procore Technologies,kaggle_arshkon,regex,7.0,2024,627,2024 / senior,kaggle_arshkon|senior,8.765848,6.3238244,-0.19124277,-0.0052002817
27468,linkedin_li-4388673166,llm,2026-03,mid-senior,senior,False,Lumicity,scraped,title_lookup_llm,7.0,2026,27468,2026 / senior,scraped|senior,11.932833,5.1239595,0.096448876,-0.31196722
30251,linkedin_li-4393216527,llm,2026-03,unknown,unknown,True,Apex Systems,scraped,regex,2.0,2026,30251,2026 / unknown,scraped|unknown,8.578151,4.475238,-0.33304363,0.12948678
25839,linkedin_li-4382664630,llm,2026-03,unknown,unknown,False,Amazon,scraped,regex,3.0,2026,25839,2026 / unknown,scraped|unknown,8.737862,4.492798,-0.20593898,0.04366778
4676,asaniczka_306f5ec569d75076,llm,2024-01,mid-senior,senior,False,ASRC Federal,kaggle_asaniczka,regex,5.0,2024,4676,2024 / senior,kaggle_asaniczka|senior,6.2711024,6.9376907,0.1911776,0.13453607
25027,linkedin_li-4377265901,llm,2026-03,unknown,unknown,False,Google,scraped,regex,1.0,2026,25027,2026 / unknown,scraped|unknown,6.4425,9.3326235,0.34653878,-0.004865542
33166,linkedin_li-4399111270,llm,2026-04,mid-senior,senior,False,Haystack,scraped,regex,5.0,2026,33166,2026 / senior,scraped|senior,6.7292404,7.955184,0.059250955,-0.041992396
5349,asaniczka_e9b203e920788e74,llm,2024-01,unknown,unknown,False,Team-Soft LLC,kaggle_asaniczka,regex,,2024,5349,2024 / unknown,kaggle_asaniczka|unknown,9.997009,6.4172697,0.20326327,-0.14792559
29313,linkedin_li-4391693580,llm,2026-03,mid-senior,senior,True,Jobs via Dice,scraped,regex,4.0,2026,29313,2026 / senior,scraped|senior,8.5269,4.058265,0.025063701,0.069848284
490,arshkon_3887720515,llm,2024-04,unknown,unknown,False,Reperio Human Capital,kaggle_arshkon,regex,4.0,2024,490,2024 / unknown,kaggle_arshkon|unknown,4.4877286,5.866492,0.2630399,-0.15668534
28263,linkedin_li-4389938336,llm,2026-03,unknown,unknown,False,ConsultNet Technology Services and Solutions,scraped,regex,,2026,28263,2026 / unknown,scraped|unknown,6.8003464,7.3969436,0.1382055,0.12660004
23267,linkedin_li-4352588183,llm,2026-04,unknown,unknown,False,Alexander Technology Group,scraped,regex,1.0,2026,23267,2026 / unknown,scraped|unknown,7.87871,4.579364,-0.38539666,0.06067942
31842,linkedin_li-4396588697,llm,2026-04,unknown,unknown,False,FANTOM CORPORATION,scraped,regex,,2026,31842,2026 / unknown,scraped|unknown,6.808622,3.7509143,-0.23179142,0.2921555
30154,linkedin_li-4393070610,llm,2026-04,mid-senior,senior,True,Jobs via Dice,scraped,regex,,2026,30154,2026 / senior,scraped|senior,9.005333,5.552235,-0.34935993,-0.02892983
10176,asaniczka_6ba7931d00cdd217,llm,2024-01,unknown,unknown,False,MillenniumSoft Inc,kaggle_asaniczka,regex,5.0,2024,10176,2024 / unknown,kaggle_asaniczka|unknown,8.403319,3.0370183,0.19684827,0.30336004
21272,asaniczka_7719412cef0a7919,llm,2024-01,unknown,unknown,False,Latitude Inc,kaggle_asaniczka,title_lookup_llm,4.0,2024,21272,2024 / unknown,kaggle_asaniczka|unknown,4.159941,6.271189,0.30282444,-0.030341968
25346,linkedin_li-4379246859,llm,2026-03,mid-senior,senior,False,Unisys,scraped,regex,8.0,2026,25346,2026 / senior,scraped|senior,7.6893106,4.0845013,-0.13221644,0.32062364
30573,linkedin_li-4393897047,llm,2026-04,mid-senior,senior,False,Peraton,scraped,regex,,2026,30573,2026 / senior,scraped|senior,7.7187133,3.671577,-0.06609915,0.13579647
27602,linkedin_li-4388874665,llm,2026-03,mid-senior,senior,False,Walmart,scraped,regex,4.0,2026,27602,2026 / senior,scraped|senior,10.356503,5.6274667,-0.16096707,0.04626189
29836,linkedin_li-4392464515,llm,2026-04,unknown,unknown,True,Jobs via Dice,scraped,regex,,2026,29836,2026 / unknown,scraped|unknown,7.4509873,5.4342427,0.021314956,0.23533402
30275,linkedin_li-4393251936,llm,2026-03,mid-senior,senior,False,PNC,scraped,regex,,2026,30275,2026 / senior,scraped|senior,5.311829,8.628524,0.31979305,0.011629179
22209,linkedin_li-4310422744,llm,2026-03,mid-senior,senior,False,Microchip Technology Inc.,scraped,embedding_high,10.0,2026,22209,2026 / senior,scraped|senior,4.1249876,7.431713,0.35021716,0.10800721
2780,arshkon_3902833607,llm,2024-04,unknown,unknown,False,"Metasys Technologies, Inc.",kaggle_arshkon,regex,4.0,2024,2780,2024 / unknown,kaggle_arshkon|unknown,6.864026,6.5186663,0.07607086,-0.10948494
34072,linkedin_li-4401558132,llm,2026-04,mid-senior,senior,False,athenahealth,scraped,regex,6.0,2026,34072,2026 / senior,scraped|senior,9.637376,6.790769,-0.30740696,0.0032678694
31662,linkedin_li-4396019432,llm,2026-04,director,senior,False,BNY,scraped,regex,8.0,2026,31662,2026 / senior,scraped|senior,8.823027,6.407261,-0.27492255,-0.0019427836
9194,asaniczka_3231c68eb0b76a49,llm,2024-01,unknown,unknown,False,Captivation,kaggle_asaniczka,regex,14.0,2024,9194,2024 / unknown,kaggle_asaniczka|unknown,5.333789,6.7611117,0.22401221,-0.1973231
9779,asaniczka_1d46fef4df498b65,llm,2024-01,unknown,unknown,False,Vuori,kaggle_asaniczka,regex,5.0,2024,9779,2024 / unknown,kaggle_asaniczka|unknown,8.055843,2.920293,-0.19050466,0.30681443
30077,linkedin_li-4393037665,llm,2026-04,unknown,unknown,True,Giga Cloud Services,scraped,regex,,2026,30077,2026 / unknown,scraped|unknown,9.285703,7.152604,-0.2578637,-0.37194484
6587,asaniczka_950b04939a903689,llm,2024-01,unknown,unknown,False,"Ursus, Inc.",kaggle_asaniczka,regex,,2024,6587,2024 / unknown,kaggle_asaniczka|unknown,9.869723,8.167137,0.06705501,-0.36055443
22207,linkedin_li-4310268224,llm,2026-03,entry,junior,False,Graco,scraped,regex,,2026,22207,2026 / junior,scraped|junior,11.10866,5.7153335,-0.2936331,0.12609337
25597,linkedin_li-4381105801,llm,2026-03,mid-senior,senior,False,Axiom Space,scraped,regex,10.0,2026,25597,2026 / senior,scraped|senior,3.792606,7.982613,0.34573197,0.1405953
16741,asaniczka_96e6ec1c2292bcf5,llm,2024-01,unknown,unknown,False,thyssenkrupp,kaggle_asaniczka,regex,,2024,16741,2024 / unknown,kaggle_asaniczka|unknown,4.680188,8.954475,0.38864136,-0.004582599
14684,asaniczka_541282cfe635884e,llm,2024-01,unknown,unknown,False,iTech Solutions,kaggle_asaniczka,regex,2.0,2024,14684,2024 / unknown,kaggle_asaniczka|unknown,8.424097,6.838138,-0.16320042,0.025555104
33890,linkedin_li-4400968387,llm,2026-04,mid-senior,senior,False,Alignerr,scraped,regex,5.0,2026,33890,2026 / senior,scraped|senior,10.341205,6.434401,-0.044564694,-0.26375824
13122,asaniczka_72150d2d22a3ed4a,llm,2024-01,unknown,unknown,False,ConsultAdd Inc,kaggle_asaniczka,regex,,2024,13122,2024 / unknown,kaggle_asaniczka|unknown,8.45623,8.226373,0.07312306,-0.2071469
33926,linkedin_li-4400994754,llm,2026-04,unknown,unknown,False,Capgemini Government Solutions,scraped,regex,6.0,2026,33926,2026 / unknown,scraped|unknown,10.049207,3.289803,-0.14707796,0.037049785
19707,asaniczka_caf8f2fadd39371d,llm,2024-01,mid-senior,senior,False,Cohere Technology Group,kaggle_asaniczka,regex,8.0,2024,19707,2024 / senior,kaggle_asaniczka|senior,7.844965,7.770131,-0.031336106,-0.013745323
34032,linkedin_li-4401358284,llm,2026-04,entry,junior,False,CRH,scraped,regex,,2026,34032,2026 / junior,scraped|junior,6.281219,6.19742,0.09336421,-0.05043213
5383,asaniczka_0cb240ad2c105e9f,llm,2024-01,mid-senior,senior,False,Photon,kaggle_asaniczka,regex,10.0,2024,5383,2024 / senior,kaggle_asaniczka|senior,9.77393,7.3883777,-0.2958566,-0.4027422
19148,asaniczka_d231214549f61bdb,llm,2024-01,unknown,unknown,False,BLUE ORIGIN,kaggle_asaniczka,regex,6.0,2024,19148,2024 / unknown,kaggle_asaniczka|unknown,3.3350637,7.837969,0.29968333,0.17653961
26816,linkedin_li-4387545579,llm,2026-03,unknown,unknown,False,"ForFutures Financial, Planning, a financial advisory practice of Ameriprise Financial Services LLC",scraped,regex,2.0,2026,26816,2026 / unknown,scraped|unknown,7.559307,3.4909043,-0.18296932,0.2400523
30724,linkedin_li-4394258607,llm,2026-04,mid-senior,senior,True,Jobs via Dice,scraped,regex,5.0,2026,30724,2026 / senior,scraped|senior,9.192608,4.5326133,-0.10566543,0.05221902
18039,asaniczka_ef0d687b3553aa94,llm,2024-01,mid-senior,senior,False,Lever Middleware Test Company 2,kaggle_asaniczka,regex,,2024,18039,2024 / senior,kaggle_asaniczka|senior,9.462433,6.2403297,-0.3497131,-0.317499
