comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,modernize,noise,uncategorized_or_context_needed,3.172644323335916,0.6216288985639657,scraped_2026_heavy,30,170,0.8753910079835661,1.6484976368301525,29,154,0.006870409855484482,0.016157800860350437,124,21,105,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,minimum,noise,uncategorized_or_context_needed,-2.988304918916084,-0.12232144837546333,arshkon_2024_heavy,812,2162,23.693916616088522,20.96501112251053,629,1720,0.14901682065861172,0.18046374986884903,1162,464,783,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,collaboratively,noise,uncategorized_or_context_needed,-3.761236899266013,-0.33500927623357146,arshkon_2024_heavy,183,393,5.339885148699752,3.810938654554411,170,376,0.04027481639421938,0.039450215087608854,413,147,286,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,considered,noise,uncategorized_or_context_needed,4.86970196670962,0.5827208519866103,scraped_2026_heavy,81,441,2.363555721555628,4.276396810835866,78,390,0.01847903340440654,0.04091910607491344,287,63,230,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,workspaces,noise,uncategorized_or_context_needed,1.4959615287926933,0.7907711598041143,scraped_2026_heavy,4,27,0.11671880106447546,0.2618202129083183,4,22,0.0009476427386875149,0.002308257265764348,25,4,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,effort,noise,uncategorized_or_context_needed,-0.06459839340206656,-0.007907317322182195,arshkon_2024_heavy,88,263,2.56781362341846,2.550322814625471,85,245,0.02013740819710969,0.025705592277830237,250,75,188,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,near-real-time,sys_design,,2.0420948330714626,1.4577364869627072,scraped_2026_heavy,2,27,0.05835940053223773,0.2618202129083183,2,25,0.00047382136934375743,0.002623019620186759,23,1,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,doe,noise,uncategorized_or_context_needed,-2.8203392301480714,-0.7312903699391473,arshkon_2024_heavy,25,36,0.7294925066529716,0.34909361721109106,12,25,0.0028429282160625444,0.002623019620186759,29,10,19,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,documenting,noise,uncategorized_or_context_needed,-5.369150590610577,-0.6216395148332357,arshkon_2024_heavy,120,193,3.5015640319342642,1.8715296700483495,113,180,0.026770907367922293,0.018885741265344664,234,95,150,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,strengthening,noise,uncategorized_or_context_needed,2.1546134213590706,0.7246719067924126,scraped_2026_heavy,10,63,0.2917970026611887,0.6109138301194095,9,61,0.0021321961620469083,0.006400167873255692,60,9,51,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,abilities,noise,uncategorized_or_context_needed,-1.3446131778675499,-0.11128752240764328,arshkon_2024_heavy,198,533,5.777580652691535,5.168524943708655,186,498,0.04406538734896944,0.05225055083412024,489,165,341,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cohesive,noise,uncategorized_or_context_needed,1.9467864782939828,0.42546148769752534,scraped_2026_heavy,25,116,0.7294925066529716,1.1248572110135158,24,113,0.005685856432125089,0.011856048683244151,116,21,97,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sectors,noise,uncategorized_or_context_needed,2.1396009335735533,1.2631676924402253,scraped_2026_heavy,3,33,0.08753910079835661,0.32000248244350016,3,32,0.0007107320540156361,0.0033574651138390515,31,3,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,runners,noise,uncategorized_or_context_needed,0.4348386922964856,0.16286150133461064,scraped_2026_heavy,9,32,0.2626173023950698,0.31030543752096984,6,29,0.0014214641080312722,0.0030427027594166402,34,6,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,foreign,noise,uncategorized_or_context_needed,-0.4265307291027938,-0.06718075210204333,arshkon_2024_heavy,54,152,1.575703814370419,1.4739508282246068,47,129,0.0111348021795783,0.013534781240163676,88,32,59,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,numerical,noise,uncategorized_or_context_needed,3.3823131275342333,1.918510081514471,scraped_2026_heavy,3,66,0.08753910079835661,0.6400049648870003,2,49,0.00047382136934375743,0.005141118455566048,38,2,36,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,carry,noise,uncategorized_or_context_needed,-0.6659187181522218,-0.18470268125011025,arshkon_2024_heavy,18,45,0.5252346047901396,0.43636702151386386,16,43,0.0037905709547500594,0.004511593746721225,47,16,33,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,plcs,noise,uncategorized_or_context_needed,-0.5708479265589848,-0.2030603313131909,arshkon_2024_heavy,11,27,0.3209767029273075,0.2618202129083183,9,24,0.0021321961620469083,0.0025180988353792886,29,8,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,spi,noise,uncategorized_or_context_needed,0.687721164237878,0.1350123609154643,scraped_2026_heavy,33,114,0.9629301087819226,1.1054631211684551,30,107,0.007107320540156361,0.011226523974399329,106,29,80,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,authentication/authorization,noise,uncategorized_or_context_needed,2.463385012520949,1.7299046535955611,scraped_2026_heavy,2,36,0.05835940053223773,0.34909361721109106,2,36,0.00047382136934375743,0.003777148253068933,36,2,34,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,browsers,noise,uncategorized_or_context_needed,-0.4161497493981721,-0.12982890558934912,arshkon_2024_heavy,14,37,0.4085158037256641,0.3587906621336214,14,35,0.003316749585406302,0.0036722274682614627,47,13,34,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,pm,noise,uncategorized_or_context_needed,-2.0884677818303596,-0.35715242825152416,arshkon_2024_heavy,50,105,1.4589850133059432,1.0181897168656824,41,90,0.009713338071547027,0.009442870632672332,111,37,76,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ethernet,noise,uncategorized_or_context_needed,3.3562618581363255,0.6359460090655418,scraped_2026_heavy,32,184,0.9337504085158037,1.7842562657455765,23,151,0.00544894574745321,0.015843038505928025,130,21,111,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,utilizes,noise,uncategorized_or_context_needed,0.9505929902084022,0.23132699385547184,scraped_2026_heavy,21,80,0.6127737055884961,0.7757635938024247,20,79,0.004738213693437574,0.00828874199979016,64,20,46,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,computers,noise,uncategorized_or_context_needed,1.0683729573759257,0.2793280943321008,scraped_2026_heavy,18,72,0.5252346047901396,0.6981872344221821,18,63,0.0042643923240938165,0.0066100094428706326,66,16,53,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,multi-team,noise,uncategorized_or_context_needed,2.2435596418319745,1.5889511832752596,scraped_2026_heavy,2,31,0.05835940053223773,0.3006083925984395,2,27,0.00047382136934375743,0.0028328611898017,25,2,23,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,relative,noise,uncategorized_or_context_needed,-1.4937359883682326,-0.5380881476468176,arshkon_2024_heavy,12,21,0.35015640319342645,0.20363794337313645,10,18,0.002369106846718787,0.0018885741265344666,23,10,13,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,enhanced,noise,uncategorized_or_context_needed,-1.1275540069090997,-0.21629715098178437,arshkon_2024_heavy,38,92,1.1088286101125169,0.8921281328727882,32,83,0.007581141909500119,0.008708425139020039,92,30,68,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,primitives,noise,uncategorized_or_context_needed,4.33792827132631,2.381318176018871,scraped_2026_heavy,3,110,0.08753910079835661,1.0666749414783339,3,92,0.0007107320540156361,0.009652712202287273,65,3,63,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,possesses,noise,uncategorized_or_context_needed,-1.6326762644637605,-0.3182284528111108,arshkon_2024_heavy,38,83,1.1088286101125169,0.8048547285700156,34,79,0.008054963278843875,0.00828874199979016,80,33,48,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,nunit,noise,uncategorized_or_context_needed,-3.005477508476366,-1.0931114387382088,arshkon_2024_heavy,15,15,0.43769550399178303,0.1454556738379546,11,14,0.002606017531390666,0.0014688909873045851,22,10,12,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,incorporating,noise,uncategorized_or_context_needed,-1.6469156030060932,-0.3046737784955269,arshkon_2024_heavy,42,93,1.2255474111769922,0.9018251777953187,41,91,0.009713338071547027,0.009547791417479802,108,33,78,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,eclipse,noise,uncategorized_or_context_needed,-0.28714765381670077,-0.0763295933870971,arshkon_2024_heavy,19,53,0.5544143050562584,0.5139433808941063,17,51,0.0040274816394219376,0.0053509600251809885,52,16,37,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,onboard,noise,uncategorized_or_context_needed,3.859003247185244,0.9510644124219017,scraped_2026_heavy,18,143,0.5252346047901396,1.386677423921834,16,101,0.0037905709547500594,0.010596999265554507,82,16,67,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,detect,noise,uncategorized_or_context_needed,4.360479494968463,1.0660662684153657,scraped_2026_heavy,18,161,0.5252346047901396,1.5612242325273797,18,142,0.0042643923240938165,0.014898751442660792,132,18,116,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sns,noise,uncategorized_or_context_needed,-5.257499400118479,-1.0182296680394245,arshkon_2024_heavy,51,55,1.4881647135720621,0.5333374707391669,47,48,0.0111348021795783,0.005036197670758577,73,33,42,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,accredited,noise,uncategorized_or_context_needed,0.4379932056653761,0.04697879222819257,scraped_2026_heavy,113,357,3.2973061300714317,3.46184503734332,88,302,0.020848140251125327,0.03168607701185605,184,58,139,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,combines,noise,uncategorized_or_context_needed,4.003925558848815,0.9844410812787263,scraped_2026_heavy,18,148,0.5252346047901396,1.4351626485344855,18,148,0.0042643923240938165,0.015528276151505612,141,15,126,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,schematic,noise,uncategorized_or_context_needed,0.9917471061932128,0.41001851791489585,scraped_2026_heavy,7,32,0.20425790186283205,0.31030543752096984,7,27,0.001658374792703151,0.0028328611898017,29,7,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,conference,noise,uncategorized_or_context_needed,0.08776765464209456,0.035412129710408635,scraped_2026_heavy,8,25,0.23343760212895093,0.2424261230632577,8,25,0.0018952854773750297,0.002623019620186759,29,8,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,elt/etl,noise,uncategorized_or_context_needed,2.045007484891025,1.9929904418340438,scraped_2026_heavy,1,24,0.029179700266118866,0.23272907814072738,1,22,0.00023691068467187872,0.002308257265764348,22,1,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,standards,noise,uncategorized_or_context_needed,8.68456402443916,0.28512142559030984,scraped_2026_heavy,1141,4584,33.29403800364163,44.451253924878934,856,3053,0.20279554607912817,0.320323156017207,2102,601,1641,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,data-driven,org_scope,,5.011884121324045,0.5853206128799515,scraped_2026_heavy,85,464,2.4802745226201033,4.499428844054063,79,417,0.018715944089078417,0.04375196726471514,376,71,311,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,helps,noise,uncategorized_or_context_needed,-0.3369899392335767,-0.05155227134064866,arshkon_2024_heavy,57,163,1.6632429151687753,1.5806183223724402,54,151,0.01279317697228145,0.015843038505928025,163,43,123,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,holds,noise,uncategorized_or_context_needed,0.7909566049883481,0.3090996218545463,scraped_2026_heavy,8,33,0.23343760212895093,0.32000248244350016,8,29,0.0018952854773750297,0.0030427027594166402,30,7,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,weeks,noise,uncategorized_or_context_needed,1.7020954191524875,0.3319384196715838,scraped_2026_heavy,32,135,0.9337504085158037,1.3091010645415917,26,115,0.006159677801468846,0.01206589025285909,89,21,69,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,needed,noise,uncategorized_or_context_needed,-2.647089787813351,-0.14965904767037497,arshkon_2024_heavy,429,1111,12.518091414164994,10.773416908931171,364,928,0.08623548922056384,0.09736648830133249,880,300,630,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,adopted,noise,uncategorized_or_context_needed,2.605222811817686,1.327216004485841,scraped_2026_heavy,4,47,0.11671880106447546,0.45576111135892444,4,38,0.0009476427386875149,0.003986989822683874,36,4,32,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,icd,noise,uncategorized_or_context_needed,1.2747617103245235,0.5611164003357718,scraped_2026_heavy,6,32,0.17507820159671322,0.31030543752096984,6,22,0.0014214641080312722,0.002308257265764348,20,6,15,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,collected,noise,uncategorized_or_context_needed,-2.2537739249758872,-0.8269794589688981,arshkon_2024_heavy,13,17,0.37933610345954527,0.16484976368301524,13,16,0.003079838900734423,0.0016787325569195257,29,13,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,protect,noise,uncategorized_or_context_needed,0.783661996723495,0.11940066190787135,scraped_2026_heavy,55,187,1.6048835146365374,1.8133474005131676,52,179,0.012319355602937692,0.018780820480537194,160,43,120,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,seen,noise,uncategorized_or_context_needed,1.680732304972966,0.7292709502516068,scraped_2026_heavy,6,38,0.17507820159671322,0.3684877070561517,6,36,0.0014214641080312722,0.003777148253068933,34,6,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,identifying,noise,uncategorized_or_context_needed,-2.7836166518057825,-0.21807415916796558,arshkon_2024_heavy,228,551,6.652971660675101,5.3430717523142,207,501,0.04904051172707889,0.05256531318854265,529,184,370,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,patient,noise,uncategorized_or_context_needed,3.2467284420546987,0.7520782382298226,scraped_2026_heavy,21,136,0.6127737055884961,1.318798109464122,17,84,0.0040274816394219376,0.00881334592382751,89,16,74,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,expose,noise,uncategorized_or_context_needed,2.359958186978214,1.0920201416544675,scraped_2026_heavy,5,46,0.14589850133059434,0.4460640664363941,5,45,0.0011845534233593934,0.004721435316336166,47,5,42,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,potentially,noise,uncategorized_or_context_needed,0.6696982979587616,0.16052411350311147,scraped_2026_heavy,22,78,0.641953405854615,0.756369503957364,21,74,0.004975124378109453,0.007764138075752806,60,20,40,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cleansing,noise,uncategorized_or_context_needed,-3.011976825842351,-0.7391872060775206,arshkon_2024_heavy,28,40,0.8170316074513282,0.38788179690121233,26,34,0.006159677801468846,0.0035673066834539923,60,26,34,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,oversight,noise,uncategorized_or_context_needed,-0.6728501375028777,-0.0890195042025681,arshkon_2024_heavy,77,212,2.2468369204911527,2.055773523576425,65,193,0.015399194503672116,0.02024971146784178,202,60,148,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,advertisers,noise,uncategorized_or_context_needed,3.2083925425845905,1.8299437989947709,scraped_2026_heavy,3,60,0.08753910079835661,0.5818226953518184,3,39,0.0007107320540156361,0.004091910607491344,22,2,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,represent,noise,uncategorized_or_context_needed,2.9057850584406144,0.6486923447838269,scraped_2026_heavy,23,134,0.671133106120734,1.2994040196190613,21,124,0.004975124378109453,0.013010177316126324,113,19,96,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,practitioner,noise,uncategorized_or_context_needed,2.0129138876071937,0.7549842691267727,scraped_2026_heavy,8,52,0.23343760212895093,0.504246335971576,7,50,0.001658374792703151,0.005246039240373518,49,7,43,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,approaches,noise,uncategorized_or_context_needed,2.491291918113378,0.2186363641536353,scraped_2026_heavy,162,609,4.727111443111256,5.905500357820957,152,552,0.036010424070125564,0.05791627321372364,470,125,374,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,communicating,noise,uncategorized_or_context_needed,-1.18950389735506,-0.1520290095612662,arshkon_2024_heavy,84,217,2.4510948223539843,2.104258748189077,77,202,0.01824212271973466,0.021193998531109013,217,70,159,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,scheduling,noise,uncategorized_or_context_needed,5.07720987402519,0.6829737053112952,scraped_2026_heavy,63,380,1.8383211167654885,3.6848770705615173,52,301,0.012319355602937692,0.03158115622704858,259,45,220,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,r,noise,uncategorized_or_context_needed,0.6961777087828069,0.0636241153957755,scraped_2026_heavy,155,498,4.522853541248424,4.829128371420094,114,332,0.02700781805259417,0.034833700556080156,359,98,267,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,deliverable,org_scope,,-1.9327719283145255,-0.6114785836324881,arshkon_2024_heavy,16,26,0.46687520425790185,0.252123167985788,15,25,0.0035536602700781805,0.002623019620186759,36,13,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,diagnosing,noise,uncategorized_or_context_needed,1.1541885127313316,0.2793890931603453,scraped_2026_heavy,21,84,0.6127737055884961,0.8145517734925458,20,81,0.004738213693437574,0.0084985835694051,85,17,69,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,held,noise,uncategorized_or_context_needed,2.5611606564135174,1.0076958663529645,scraped_2026_heavy,7,59,0.20425790186283205,0.5721256504292882,7,55,0.001658374792703151,0.00577064316441087,24,5,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,results-oriented,noise,uncategorized_or_context_needed,-0.2359369124669967,-0.06826490950411923,arshkon_2024_heavy,16,45,0.46687520425790185,0.43636702151386386,16,45,0.0037905709547500594,0.004721435316336166,37,10,30,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,mocking,noise,uncategorized_or_context_needed,-1.8768642211847564,-0.6657917569156346,arshkon_2024_heavy,13,20,0.37933610345954527,0.19394089845060616,13,18,0.003079838900734423,0.0018885741265344666,26,12,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,portable,noise,uncategorized_or_context_needed,-0.012076874509440299,-0.004898258809708622,arshkon_2024_heavy,8,24,0.23343760212895093,0.23272907814072738,8,21,0.0018952854773750297,0.0022033364809568774,24,6,19,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,extremely,noise,uncategorized_or_context_needed,1.8655441409190392,0.43423124402996294,scraped_2026_heavy,22,103,0.641953405854615,0.9987956270206217,21,99,0.004975124378109453,0.010387157695939566,85,20,66,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,circumstances,noise,uncategorized_or_context_needed,1.0260622111125104,0.49756529280136874,scraped_2026_heavy,5,25,0.14589850133059434,0.2424261230632577,5,25,0.0011845534233593934,0.002623019620186759,24,5,19,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,input,noise,uncategorized_or_context_needed,0.48070179864951307,0.05319288962253488,scraped_2026_heavy,106,337,3.0930482282086,3.2679041388927135,99,310,0.023454157782515993,0.032525443290315814,299,87,222,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,classification,noise,uncategorized_or_context_needed,3.2967459941555544,0.6252444914935023,scraped_2026_heavy,32,182,0.9337504085158037,1.764862175900516,29,139,0.006870409855484482,0.01458398908823838,140,24,117,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,championing,noise,uncategorized_or_context_needed,-0.1658673828334693,-0.049437179804879605,arshkon_2024_heavy,15,43,0.43769550399178303,0.4169729316688032,12,42,0.0028429282160625444,0.004406672961913755,47,9,39,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,datasheets,noise,uncategorized_or_context_needed,1.2747617103245235,0.5611164003357718,scraped_2026_heavy,6,32,0.17507820159671322,0.31030543752096984,5,29,0.0011845534233593934,0.0030427027594166402,29,4,26,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,high-ownership,org_scope,,3.2431863523406026,2.910049599040901,scraped_2026_heavy,1,69,0.029179700266118866,0.6690960996545913,1,67,0.00023691068467187872,0.007029692582100514,61,1,61,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,calibration,noise,uncategorized_or_context_needed,2.2134194278417683,0.49061987283970687,scraped_2026_heavy,24,119,0.7003128063868529,1.1539483457811066,16,74,0.0037905709547500594,0.007764138075752806,76,15,62,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,vlans,noise,uncategorized_or_context_needed,0.36997656960390485,0.1472349716385697,scraped_2026_heavy,8,28,0.23343760212895093,0.2715172578308486,8,26,0.0018952854773750297,0.0027279404049942294,32,8,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,teamcity,noise,uncategorized_or_context_needed,-0.9952596524977886,-0.3323404271796111,arshkon_2024_heavy,13,28,0.37933610345954527,0.2715172578308486,13,26,0.003079838900734423,0.0027279404049942294,34,12,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,hil,noise,uncategorized_or_context_needed,3.597352845866659,1.782788276414438,scraped_2026_heavy,4,76,0.11671880106447546,0.7369754141123034,4,46,0.0009476427386875149,0.004826356101143636,35,3,32,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
